Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.new_watchstander,event_option.milestone,event_option.location,event_option.dive_#/summary,event_option.filename,event_option.dummy_plug,event_option.cabled_plug,event_option.type,event_option.sample_name,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-30T13:23:11.021Z","45.9166721","-130.0250250","VEHICLE","AScending","guest","","","Other","","","","","","","","","-1.94","0.60","0.4","-5.0","269.57","189.24","0.58","SciCam","/SciCam.20240830_132311021.jpg","PilotCam","/PilotCam.20240830_132311021.jpg","BrowCam","/BrowCam.20240830_132311021.jpg","UserSelect","/UserSelect.20240830_132311021.jpg","","","-999.99","7.22","-999.99","-999.99","66d1c7bff9835f001a7ffaff"
"2024-08-30T13:23:11.842Z","45.9166721","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.60","0.3","-5.0","269.54","189.23","0.58","SciCam","/SciCam.20240830_132311842.jpg","PilotCam","/PilotCam.20240830_132311842.jpg","BrowCam","/BrowCam.20240830_132311842.jpg","UserSelect","/UserSelect.20240830_132311842.jpg","","","-999.99","7.28","-999.99","-999.99","66d1c7bff9835f001a7ffb03"
"2024-08-30T13:23:26.871Z","45.9166648","-130.0250255","ASNAP","","admin","","","","","","","","","","","","-1.98","-0.21","0.0","-5.3","252.99","188.03","0.58","SciCam","/SciCam.20240830_132326871.jpg","PilotCam","/PilotCam.20240830_132326871.jpg","BrowCam","/BrowCam.20240830_132326871.jpg","UserSelect","/UserSelect.20240830_132326871.jpg","","","-999.99","7.36","-999.99","-999.99","66d1c7cef9835f001a7ffb07"
"2024-08-30T13:23:41.900Z","45.9166499","-130.0250193","ASNAP","","admin","","","","","","","","","","","","-1.50","-1.86","0.4","-5.5","216.30","185.74","0.58","SciCam","/SciCam.20240830_132341900.jpg","PilotCam","/PilotCam.20240830_132341900.jpg","BrowCam","/BrowCam.20240830_132341900.jpg","UserSelect","/UserSelect.20240830_132341900.jpg","","","-999.99","7.25","-999.99","-999.99","66d1c7ddf9835f001a7ffb0b"
"2024-08-30T13:23:56.929Z","45.9166554","-130.0249768","ASNAP","","admin","","","","","","","","","","","","1.80","-1.25","3.0","-3.7","99.00","184.10","0.58","SciCam","/SciCam.20240830_132356929.jpg","PilotCam","/PilotCam.20240830_132356929.jpg","BrowCam","/BrowCam.20240830_132356929.jpg","UserSelect","/UserSelect.20240830_132356929.jpg","","","-999.99","7.34","-999.99","-999.99","66d1c7ecf9835f001a7ffb0f"
"2024-08-30T13:24:11.961Z","45.9166890","-130.0250129","ASNAP","","admin","","","","","","","","","","","","-1.00","2.48","0.6","-4.0","315.17","184.03","0.58","SciCam","/SciCam.20240830_132411961.jpg","PilotCam","/PilotCam.20240830_132411961.jpg","BrowCam","/BrowCam.20240830_132411961.jpg","UserSelect","/UserSelect.20240830_132411961.jpg","","","-999.99","7.17","-999.99","-999.99","66d1c7fbf9835f001a7ffb13"
"2024-08-30T13:24:26.996Z","45.9166538","-130.0250223","ASNAP","","admin","","","","","","","","","","","","-1.73","-1.43","-0.7","-4.9","227.61","184.06","0.58","SciCam","/SciCam.20240830_132426996.jpg","PilotCam","/PilotCam.20240830_132426996.jpg","BrowCam","/BrowCam.20240830_132426996.jpg","UserSelect","/UserSelect.20240830_132426996.jpg","","","-999.99","7.21","-999.99","-999.99","66d1c80af9835f001a7ffb17"
"2024-08-30T13:24:42.024Z","45.9166715","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.54","0.3","-4.3","268.31","183.42","0.58","SciCam","/SciCam.20240830_132442024.jpg","PilotCam","/PilotCam.20240830_132442024.jpg","BrowCam","/BrowCam.20240830_132442024.jpg","UserSelect","/UserSelect.20240830_132442024.jpg","","","-999.99","7.02","-999.99","-999.99","66d1c81af9835f001a7ffb1b"
"2024-08-30T13:24:57.055Z","45.9166702","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.39","-0.2","-5.8","264.95","179.60","0.58","SciCam","/SciCam.20240830_132457055.jpg","PilotCam","/PilotCam.20240830_132457055.jpg","BrowCam","/BrowCam.20240830_132457055.jpg","UserSelect","/UserSelect.20240830_132457055.jpg","","","-999.99","7.18","-999.99","-999.99","66d1c829f9835f001a7ffb1f"
"2024-08-30T13:25:12.080Z","45.9166582","-130.0250245","ASNAP","","admin","","","","","","","","","","","","-1.90","-0.94","-0.3","-3.3","238.47","177.21","0.58","SciCam","/SciCam.20240830_132512080.jpg","PilotCam","/PilotCam.20240830_132512080.jpg","BrowCam","/BrowCam.20240830_132512080.jpg","UserSelect","/UserSelect.20240830_132512080.jpg","","","-999.99","7.03","-999.99","-999.99","66d1c838f9835f001a7ffb23"
"2024-08-30T13:25:27.101Z","45.9166590","-130.0250246","ASNAP","","admin","","","","","","","","","","","","-1.91","-0.85","1.3","-3.6","240.57","175.54","0.58","SciCam","/SciCam.20240830_132527101.jpg","PilotCam","/PilotCam.20240830_132527101.jpg","BrowCam","/BrowCam.20240830_132527101.jpg","UserSelect","/UserSelect.20240830_132527101.jpg","","","-999.99","7.27","-999.99","-999.99","66d1c847f9835f001a7ffb27"
"2024-08-30T13:25:42.131Z","45.9166607","-130.0250249","ASNAP","","admin","","","","","","","","","","","","-1.93","-0.66","-0.2","-5.8","243.72","173.34","0.58","SciCam","/SciCam.20240830_132542131.jpg","PilotCam","/PilotCam.20240830_132542131.jpg","BrowCam","/BrowCam.20240830_132542131.jpg","UserSelect","/UserSelect.20240830_132542131.jpg","","","-999.99","7.13","-999.99","-999.99","66d1c856f9835f001a7ffb2b"
"2024-08-30T13:25:57.156Z","45.9166624","-130.0250254","ASNAP","","admin","","","","","","","","","","","","-1.97","-0.47","1.0","-4.3","248.21","173.60","0.58","SciCam","/SciCam.20240830_132557156.jpg","PilotCam","/PilotCam.20240830_132557156.jpg","BrowCam","/BrowCam.20240830_132557156.jpg","UserSelect","/UserSelect.20240830_132557156.jpg","","","-999.99","7.16","-999.99","-999.99","66d1c865f9835f001a7ffb2f"
"2024-08-30T13:26:12.184Z","45.9166688","-130.0250257","ASNAP","","admin","","","","","","","","","","","","-1.99","0.24","1.4","-3.6","262.62","173.38","0.58","SciCam","/SciCam.20240830_132612184.jpg","PilotCam","/PilotCam.20240830_132612184.jpg","BrowCam","/BrowCam.20240830_132612184.jpg","UserSelect","/UserSelect.20240830_132612184.jpg","","","-999.99","7.34","-999.99","-999.99","66d1c874f9835f001a7ffb33"
"2024-08-30T13:26:27.218Z","45.9166645","-130.0250257","ASNAP","","admin","","","","","","","","","","","","-1.99","-0.24","0.1","-3.7","254.26","174.40","0.58","SciCam","/SciCam.20240830_132627218.jpg","PilotCam","/PilotCam.20240830_132627218.jpg","BrowCam","/BrowCam.20240830_132627218.jpg","UserSelect","/UserSelect.20240830_132627218.jpg","","","-999.99","7.28","-999.99","-999.99","66d1c883f9835f001a7ffb37"
"2024-08-30T13:26:42.236Z","45.9166851","-130.0250179","ASNAP","","admin","","","","","","","","","","","","-1.39","2.05","2.0","-4.2","303.30","174.22","0.58","SciCam","/SciCam.20240830_132642236.jpg","PilotCam","/PilotCam.20240830_132642236.jpg","BrowCam","/BrowCam.20240830_132642236.jpg","UserSelect","/UserSelect.20240830_132642236.jpg","","","-999.99","7.06","-999.99","-999.99","66d1c892f9835f001a7ffb3b"
"2024-08-30T13:26:57.262Z","45.9166604","-130.0250249","ASNAP","","admin","","","","","","","","","","","","-1.93","-0.70","-0.3","-5.0","243.25","173.60","0.58","SciCam","/SciCam.20240830_132657262.jpg","PilotCam","/PilotCam.20240830_132657262.jpg","BrowCam","/BrowCam.20240830_132657262.jpg","UserSelect","/UserSelect.20240830_132657262.jpg","","","-999.99","7.14","-999.99","-999.99","66d1c8a1f9835f001a7ffb3f"
"2024-08-30T13:27:12.288Z","45.9166606","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","-0.67","1.1","-4.0","244.22","169.77","0.58","SciCam","/SciCam.20240830_132712288.jpg","PilotCam","/PilotCam.20240830_132712288.jpg","BrowCam","/BrowCam.20240830_132712288.jpg","UserSelect","/UserSelect.20240830_132712288.jpg","","","-999.99","7.32","-999.99","-999.99","66d1c8b0f9835f001a7ffb43"
"2024-08-30T13:27:27.322Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","","","","","","-1.99","-0.23","0.4","-3.8","252.94","162.54","0.58","SciCam","/SciCam.20240830_132727322.jpg","PilotCam","/PilotCam.20240830_132727322.jpg","BrowCam","/BrowCam.20240830_132727322.jpg","UserSelect","/UserSelect.20240830_132727322.jpg","","","-999.99","7.16","-999.99","-999.99","66d1c8bff9835f001a7ffb47"
"2024-08-30T13:27:42.349Z","45.9166605","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","-0.68","1.1","-3.7","244.04","157.32","0.58","SciCam","/SciCam.20240830_132742349.jpg","PilotCam","/PilotCam.20240830_132742349.jpg","BrowCam","/BrowCam.20240830_132742349.jpg","UserSelect","/UserSelect.20240830_132742349.jpg","","","-999.99","7.21","-999.99","-999.99","66d1c8cef9835f001a7ffb4b"
"2024-08-30T13:27:57.376Z","45.9166670","-130.0250257","ASNAP","","admin","","","","","","","","","","","","-1.99","0.04","-0.1","-5.1","258.82","152.60","0.58","SciCam","/SciCam.20240830_132757376.jpg","PilotCam","/PilotCam.20240830_132757376.jpg","BrowCam","/BrowCam.20240830_132757376.jpg","UserSelect","/UserSelect.20240830_132757376.jpg","","","-999.99","7.45","-999.99","-999.99","66d1c8ddf9835f001a7ffb4f"
"2024-08-30T13:28:12.407Z","45.9166695","-130.0250255","ASNAP","","admin","","","","","","","","","","","","-1.98","0.32","1.4","-4.0","263.86","150.59","0.58","SciCam","/SciCam.20240830_132812407.jpg","PilotCam","/PilotCam.20240830_132812407.jpg","BrowCam","/BrowCam.20240830_132812407.jpg","UserSelect","/UserSelect.20240830_132812407.jpg","","","-999.99","7.37","-999.99","-999.99","66d1c8ecf9835f001a7ffb53"
"2024-08-30T13:28:27.439Z","45.9166685","-130.0250257","ASNAP","","admin","","","","","","","","","","","","-1.99","0.20","-0.4","-4.5","261.35","144.56","0.58","SciCam","/SciCam.20240830_132827439.jpg","PilotCam","/PilotCam.20240830_132827439.jpg","BrowCam","/BrowCam.20240830_132827439.jpg","UserSelect","/UserSelect.20240830_132827439.jpg","","","-999.99","7.28","-999.99","-999.99","66d1c8fbf9835f001a7ffb57"
"2024-08-30T13:28:42.457Z","45.9166693","-130.0250257","ASNAP","","admin","","","","","","","","","","","","-1.99","0.29","0.0","-3.9","263.35","144.12","0.58","SciCam","/SciCam.20240830_132842457.jpg","PilotCam","/PilotCam.20240830_132842457.jpg","BrowCam","/BrowCam.20240830_132842457.jpg","UserSelect","/UserSelect.20240830_132842457.jpg","","","-999.99","7.46","-999.99","-999.99","66d1c90af9835f001a7ffb5b"
"2024-08-30T13:28:57.490Z","45.9166704","-130.0250254","ASNAP","","admin","","","","","","","","","","","","-1.97","0.41","0.4","-4.6","265.88","144.80","0.58","SciCam","/SciCam.20240830_132857490.jpg","PilotCam","/PilotCam.20240830_132857490.jpg","BrowCam","/BrowCam.20240830_132857490.jpg","UserSelect","/UserSelect.20240830_132857490.jpg","","","-999.99","7.26","-999.99","-999.99","66d1c919f9835f001a7ffb5f"
"2024-08-30T13:29:12.509Z","45.9166723","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.63","0.8","-4.3","270.44","144.83","0.58","SciCam","/SciCam.20240830_132912509.jpg","PilotCam","/PilotCam.20240830_132912509.jpg","BrowCam","/BrowCam.20240830_132912509.jpg","UserSelect","/UserSelect.20240830_132912509.jpg","","","-999.99","7.37","-999.99","-999.99","66d1c928f9835f001a7ffb63"
"2024-08-30T13:29:27.543Z","45.9166719","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.58","1.7","-3.6","269.63","144.69","0.58","SciCam","/SciCam.20240830_132927543.jpg","PilotCam","/PilotCam.20240830_132927543.jpg","BrowCam","/BrowCam.20240830_132927543.jpg","UserSelect","/UserSelect.20240830_132927543.jpg","","","-999.99","7.42","-999.99","-999.99","66d1c937f9835f001a7ffb67"
"2024-08-30T13:29:29.174Z","45.9166731","-130.0250249","VEHICLE","all stop 160","guest","","","Other","","","","","","","","","-1.93","0.72","0.8","-3.8","272.88","144.74","0.58","SciCam","/SciCam.20240830_132929174.jpg","PilotCam","/PilotCam.20240830_132929174.jpg","BrowCam","/BrowCam.20240830_132929174.jpg","UserSelect","/UserSelect.20240830_132929174.jpg","","","-999.99","7.44","-999.99","-999.99","66d1c939f9835f001a7ffb6b"
"2024-08-30T13:29:42.577Z","45.9166722","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.62","0.8","-4.1","270.24","144.87","0.58","SciCam","/SciCam.20240830_132942577.jpg","PilotCam","/PilotCam.20240830_132942577.jpg","BrowCam","/BrowCam.20240830_132942577.jpg","UserSelect","/UserSelect.20240830_132942577.jpg","","","-999.99","7.44","-999.99","-999.99","66d1c946f9835f001a7ffb6f"
"2024-08-30T13:29:57.598Z","45.9166713","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.51","0.7","-4.4","267.78","144.75","0.58","SciCam","/SciCam.20240830_132957598.jpg","PilotCam","/PilotCam.20240830_132957598.jpg","BrowCam","/BrowCam.20240830_132957598.jpg","UserSelect","/UserSelect.20240830_132957598.jpg","","","-999.99","7.30","-999.99","-999.99","66d1c955f9835f001a7ffb73"
"2024-08-30T13:30:12.628Z","45.9166720","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.59","1.2","-3.5","269.53","144.77","0.58","SciCam","/SciCam.20240830_133012628.jpg","PilotCam","/PilotCam.20240830_133012628.jpg","BrowCam","/BrowCam.20240830_133012628.jpg","UserSelect","/UserSelect.20240830_133012628.jpg","","","-999.99","7.48","-999.99","-999.99","66d1c964f9835f001a7ffb77"
"2024-08-30T13:30:27.649Z","45.9166721","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.60","0.9","-5.2","269.67","144.83","0.58","SciCam","/SciCam.20240830_133027649.jpg","PilotCam","/PilotCam.20240830_133027649.jpg","BrowCam","/BrowCam.20240830_133027649.jpg","UserSelect","/UserSelect.20240830_133027649.jpg","","","-999.99","7.51","-999.99","-999.99","66d1c973f9835f001a7ffb7b"
"2024-08-30T13:30:33.212Z","45.9166721","-130.0250250","VEHICLE","hauling up","guest","","","Other","","","","","","","","","-1.94","0.60","1.1","-4.6","269.85","144.26","0.58","SciCam","/SciCam.20240830_133033212.jpg","PilotCam","/PilotCam.20240830_133033212.jpg","BrowCam","/BrowCam.20240830_133033212.jpg","UserSelect","/UserSelect.20240830_133033212.jpg","","","-999.99","7.39","-999.99","-999.99","66d1c979f9835f001a7ffb7f"
"2024-08-30T13:30:42.681Z","45.9166724","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.64","0.6","-3.9","270.63","142.77","0.58","SciCam","/SciCam.20240830_133042681.jpg","PilotCam","/PilotCam.20240830_133042681.jpg","BrowCam","/BrowCam.20240830_133042681.jpg","UserSelect","/UserSelect.20240830_133042681.jpg","","","-999.99","7.50","-999.99","-999.99","66d1c982f9835f001a7ffb83"
"2024-08-30T13:30:57.712Z","45.9166713","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.52","0.9","-4.2","268.03","142.08","0.58","SciCam","/SciCam.20240830_133057712.jpg","PilotCam","/PilotCam.20240830_133057712.jpg","BrowCam","/BrowCam.20240830_133057712.jpg","UserSelect","/UserSelect.20240830_133057712.jpg","","","-999.99","7.36","-999.99","-999.99","66d1c991f9835f001a7ffb87"
"2024-08-30T13:31:12.747Z","45.9166716","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.55","0.5","-4.7","268.65","141.96","0.58","SciCam","/SciCam.20240830_133112747.jpg","PilotCam","/PilotCam.20240830_133112747.jpg","BrowCam","/BrowCam.20240830_133112747.jpg","UserSelect","/UserSelect.20240830_133112747.jpg","","","-999.99","7.47","-999.99","-999.99","66d1c9a0f9835f001a7ffb8b"
"2024-08-30T13:31:27.781Z","45.9166716","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.55","1.0","-4.9","268.64","136.89","0.58","SciCam","/SciCam.20240830_133127781.jpg","PilotCam","/PilotCam.20240830_133127781.jpg","BrowCam","/BrowCam.20240830_133127781.jpg","UserSelect","/UserSelect.20240830_133127781.jpg","","","-999.99","7.43","-999.99","-999.99","66d1c9aff9835f001a7ffb8f"
"2024-08-30T13:31:42.814Z","45.9166734","-130.0250246","ASNAP","","admin","","","","","","","","","","","","-1.91","0.75","1.4","-5.0","272.96","131.68","0.58","SciCam","/SciCam.20240830_133142814.jpg","PilotCam","/PilotCam.20240830_133142814.jpg","BrowCam","/BrowCam.20240830_133142814.jpg","UserSelect","/UserSelect.20240830_133142814.jpg","","","-999.99","7.53","-999.99","-999.99","66d1c9bef9835f001a7ffb93"
"2024-08-30T13:31:57.846Z","45.9166725","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.65","0.4","-3.6","270.76","127.07","0.58","SciCam","/SciCam.20240830_133157846.jpg","PilotCam","/PilotCam.20240830_133157846.jpg","BrowCam","/BrowCam.20240830_133157846.jpg","UserSelect","/UserSelect.20240830_133157846.jpg","","","-999.99","7.67","-999.99","-999.99","66d1c9cdf9835f001a7ffb97"
"2024-08-30T13:32:12.874Z","45.9166717","-130.0250254","ASNAP","","admin","","","","","","","","","","","","-1.97","0.56","0.7","-3.1","268.87","123.77","0.58","SciCam","/SciCam.20240830_133212874.jpg","PilotCam","/PilotCam.20240830_133212874.jpg","BrowCam","/BrowCam.20240830_133212874.jpg","UserSelect","/UserSelect.20240830_133212874.jpg","","","-999.99","7.80","-999.99","-999.99","66d1c9dcf9835f001a7ffb9b"
"2024-08-30T13:32:27.903Z","45.9166716","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.55","0.6","-4.6","268.76","124.73","0.58","SciCam","/SciCam.20240830_133227903.jpg","PilotCam","/PilotCam.20240830_133227903.jpg","BrowCam","/BrowCam.20240830_133227903.jpg","UserSelect","/UserSelect.20240830_133227903.jpg","","","-999.99","7.84","-999.99","-999.99","66d1c9ebf9835f001a7ffb9f"
"2024-08-30T13:32:31.774Z","45.9166720","-130.0250250","ROV Actions","pulling off the beacon","guest","Transponder off","","","","","","","","","","","-1.94","0.59","0.7","-5.4","269.17","124.56","0.58","SciCam","/SciCam.20240830_133231774.jpg","PilotCam","/PilotCam.20240830_133231774.jpg","BrowCam","/BrowCam.20240830_133231774.jpg","UserSelect","/UserSelect.20240830_133231774.jpg","","","-999.99","7.84","-999.99","-999.99","66d1c9eff9835f001a7ffba3"
"2024-08-30T13:32:42.935Z","45.9166716","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.55","0.7","-4.7","268.64","124.48","0.58","SciCam","/SciCam.20240830_133242935.jpg","PilotCam","/PilotCam.20240830_133242935.jpg","BrowCam","/BrowCam.20240830_133242935.jpg","UserSelect","/UserSelect.20240830_133242935.jpg","","","-999.99","7.82","-999.99","-999.99","66d1c9faf9835f001a7ffba7"
"2024-08-30T13:32:57.964Z","45.9166716","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.55","0.3","-4.6","268.52","124.57","0.58","SciCam","/SciCam.20240830_133257964.jpg","PilotCam","/PilotCam.20240830_133257964.jpg","BrowCam","/BrowCam.20240830_133257964.jpg","UserSelect","/UserSelect.20240830_133257964.jpg","","","-999.99","7.92","-999.99","-999.99","66d1ca09f9835f001a7ffbab"
"2024-08-30T13:33:12.999Z","45.9166710","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.48","0.5","-4.8","267.39","124.54","0.58","SciCam","/SciCam.20240830_133312999.jpg","PilotCam","/PilotCam.20240830_133312999.jpg","BrowCam","/BrowCam.20240830_133312999.jpg","UserSelect","/UserSelect.20240830_133312999.jpg","","","-999.99","7.97","-999.99","-999.99","66d1ca18f9835f001a7ffbaf"
"2024-08-30T13:33:28.029Z","45.9166721","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.60","2.0","-4.6","269.94","121.87","0.58","SciCam","/SciCam.20240830_133328029.jpg","PilotCam","/PilotCam.20240830_133328029.jpg","BrowCam","/BrowCam.20240830_133328029.jpg","UserSelect","/UserSelect.20240830_133328029.jpg","","","-999.99","7.87","-999.99","-999.99","66d1ca28f9835f001a7ffbb3"
"2024-08-30T13:33:43.061Z","45.9166729","-130.0250247","ASNAP","","admin","","","","","","","","","","","","-1.92","0.69","1.9","-5.7","271.88","116.14","0.58","SciCam","/SciCam.20240830_133343061.jpg","PilotCam","/PilotCam.20240830_133343061.jpg","BrowCam","/BrowCam.20240830_133343061.jpg","UserSelect","/UserSelect.20240830_133343061.jpg","","","-999.99","7.95","-999.99","-999.99","66d1ca37f9835f001a7ffbb7"
"2024-08-30T13:33:58.079Z","45.9166719","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.58","1.3","-5.0","269.44","111.08","0.58","SciCam","/SciCam.20240830_133358079.jpg","PilotCam","/PilotCam.20240830_133358079.jpg","BrowCam","/BrowCam.20240830_133358079.jpg","UserSelect","/UserSelect.20240830_133358079.jpg","","","-999.99","7.80","-999.99","-999.99","66d1ca46f9835f001a7ffbbb"
"2024-08-30T13:34:13.100Z","45.9166717","-130.0250249","ASNAP","","admin","","","","","","","","","","","","-1.93","0.56","1.0","-6.4","268.87","106.58","0.58","SciCam","/SciCam.20240830_133413100.jpg","PilotCam","/PilotCam.20240830_133413100.jpg","BrowCam","/BrowCam.20240830_133413100.jpg","UserSelect","/UserSelect.20240830_133413100.jpg","","","-999.99","7.91","-999.99","-999.99","66d1ca55f9835f001a7ffbbf"
"2024-08-30T13:34:28.128Z","45.9166716","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.55","0.8","-5.5","268.71","99.67","0.58","SciCam","/SciCam.20240830_133428128.jpg","PilotCam","/PilotCam.20240830_133428128.jpg","BrowCam","/BrowCam.20240830_133428128.jpg","UserSelect","/UserSelect.20240830_133428128.jpg","","","-999.99","8.17","-999.99","-999.99","66d1ca64f9835f001a7ffbc3"
"2024-08-30T13:34:43.155Z","45.9166716","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.55","1.4","-5.9","268.77","92.00","0.58","SciCam","/SciCam.20240830_133443155.jpg","PilotCam","/PilotCam.20240830_133443155.jpg","BrowCam","/BrowCam.20240830_133443155.jpg","UserSelect","/UserSelect.20240830_133443155.jpg","","","-999.99","8.16","-999.99","-999.99","66d1ca73f9835f001a7ffbc7"
"2024-08-30T13:34:58.188Z","45.9166719","-130.0250249","ASNAP","","admin","","","","","","","","","","","","-1.93","0.58","1.7","-5.9","269.43","86.04","0.58","SciCam","/SciCam.20240830_133458188.jpg","PilotCam","/PilotCam.20240830_133458188.jpg","BrowCam","/BrowCam.20240830_133458188.jpg","UserSelect","/UserSelect.20240830_133458188.jpg","","","-999.99","8.45","-999.99","-999.99","66d1ca82f9835f001a7ffbcb"
"2024-08-30T13:35:13.219Z","45.9166718","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.57","1.7","-5.0","269.36","79.31","0.58","SciCam","/SciCam.20240830_133513219.jpg","PilotCam","/PilotCam.20240830_133513219.jpg","BrowCam","/BrowCam.20240830_133513219.jpg","UserSelect","/UserSelect.20240830_133513219.jpg","","","-999.99","8.61","-999.99","-999.99","66d1ca91f9835f001a7ffbcf"
"2024-08-30T13:35:28.252Z","45.9166715","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.54","0.9","-4.6","268.56","73.60","0.58","SciCam","/SciCam.20240830_133528252.jpg","PilotCam","/PilotCam.20240830_133528252.jpg","BrowCam","/BrowCam.20240830_133528252.jpg","UserSelect","/UserSelect.20240830_133528252.jpg","","","-999.99","8.97","-999.99","-999.99","66d1caa0f9835f001a7ffbd3"
"2024-08-30T13:35:43.284Z","45.9166718","-130.0250250","ASNAP","","admin","","","","","","","","","","","","-1.94","0.57","1.6","-5.6","269.46","69.49","0.58","SciCam","/SciCam.20240830_133543284.jpg","PilotCam","/PilotCam.20240830_133543284.jpg","BrowCam","/BrowCam.20240830_133543284.jpg","UserSelect","/UserSelect.20240830_133543284.jpg","","","-999.99","9.34","-999.99","-999.99","66d1caaff9835f001a7ffbd7"
"2024-08-30T13:35:58.317Z","45.9166716","-130.0250249","ASNAP","","admin","","","","","","","","","","","","-1.93","0.55","1.3","-6.2","268.79","64.53","0.58","SciCam","/SciCam.20240830_133558317.jpg","PilotCam","/PilotCam.20240830_133558317.jpg","BrowCam","/BrowCam.20240830_133558317.jpg","UserSelect","/UserSelect.20240830_133558317.jpg","","","-999.99","9.76","-999.99","-999.99","66d1cabef9835f001a7ffbdb"
"2024-08-30T13:36:13.349Z","45.9166718","-130.0250251","ASNAP","","admin","","","","","","","","","","","","-1.95","0.57","0.3","-5.0","268.96","55.99","0.58","SciCam","/SciCam.20240830_133613349.jpg","PilotCam","/PilotCam.20240830_133613349.jpg","BrowCam","/BrowCam.20240830_133613349.jpg","UserSelect","/UserSelect.20240830_133613349.jpg","","","-999.99","10.34","-999.99","-999.99","66d1cacdf9835f001a7ffbdf"
"2024-08-30T13:36:28.381Z","45.9166703","-130.0250253","ASNAP","","admin","","","","","","","","","","","","-1.96","0.40","1.7","-5.4","265.86","48.53","0.58","SciCam","/SciCam.20240830_133628381.jpg","PilotCam","/PilotCam.20240830_133628381.jpg","BrowCam","/BrowCam.20240830_133628381.jpg","UserSelect","/UserSelect.20240830_133628381.jpg","","","-999.99","11.02","-999.99","-999.99","66d1cadcf9835f001a7ffbe3"
"2024-08-30T13:36:43.399Z","45.9166821","-130.0250205","ASNAP","","admin","","","","","","","","","","","","-1.59","1.72","1.5","-3.7","291.84","41.69","0.58","SciCam","/SciCam.20240830_133643399.jpg","PilotCam","/PilotCam.20240830_133643399.jpg","BrowCam","/BrowCam.20240830_133643399.jpg","UserSelect","/UserSelect.20240830_133643399.jpg","","","-999.99","11.88","-999.99","-999.99","66d1caebf9835f001a7ffbe7"
"2024-08-30T13:36:58.431Z","45.9166900","-130.0249890","ASNAP","","admin","","","","","","","","","","","","0.85","2.59","1.1","-3.8","14.86","37.25","0.58","SciCam","/SciCam.20240830_133658431.jpg","PilotCam","/PilotCam.20240830_133658431.jpg","BrowCam","/BrowCam.20240830_133658431.jpg","UserSelect","/UserSelect.20240830_133658431.jpg","","","-999.99","12.85","-999.99","-999.99","66d1cafaf9835f001a7ffbeb"
