Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.milestone,event_option.filename,event_option.event_comment,event_option.type,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-01T15:04:00.628Z","45.9170546","-130.0248168","ASNAP","","admin","","","","","","","","14.21","43.12","-1.9","-3.6","4.46","1524.86","1.20","SciCam","/SciCam.20240901_150400628.jpg","PilotCam","/PilotCam.20240901_150400628.jpg","BrowCam","/BrowCam.20240901_150400628.jpg","UserSelect","/UserSelect.20240901_150400628.jpg","","","-999.99","2.46","-999.99","-999.99","66d48260f9835f001a809118"
"2024-09-01T15:04:15.659Z","45.9170546","-130.0248168","ASNAP","","admin","","","","","","","","14.21","43.12","-1.9","-3.6","4.46","1524.86","1.20","SciCam","/SciCam.20240901_150415659.jpg","PilotCam","/PilotCam.20240901_150415659.jpg","BrowCam","/BrowCam.20240901_150415659.jpg","UserSelect","/UserSelect.20240901_150415659.jpg","","","-999.99","2.42","-999.99","-999.99","66d4826ff9835f001a80911c"
"2024-09-01T15:04:30.690Z","45.9170546","-130.0248168","ASNAP","","admin","","","","","","","","14.21","43.12","-1.9","-3.6","4.45","1524.87","1.20","SciCam","/SciCam.20240901_150430690.jpg","PilotCam","/PilotCam.20240901_150430690.jpg","BrowCam","/BrowCam.20240901_150430690.jpg","UserSelect","/UserSelect.20240901_150430690.jpg","","","-999.99","2.45","-999.99","-999.99","66d4827ef9835f001a809120"
"2024-09-01T15:04:45.723Z","45.9170545","-130.0248168","ASNAP","","admin","","","","","","","","14.21","43.11","-1.9","-4.7","4.47","1524.86","1.26","SciCam","/SciCam.20240901_150445723.jpg","PilotCam","/PilotCam.20240901_150445723.jpg","BrowCam","/BrowCam.20240901_150445723.jpg","UserSelect","/UserSelect.20240901_150445723.jpg","","","-999.99","2.46","-999.99","-999.99","66d4828df9835f001a809124"
"2024-09-01T15:05:00.754Z","45.9170543","-130.0248167","ASNAP","","admin","","","","","","","","14.22","43.09","-1.9","-4.7","4.47","1524.86","1.26","SciCam","/SciCam.20240901_150500754.jpg","PilotCam","/PilotCam.20240901_150500754.jpg","BrowCam","/BrowCam.20240901_150500754.jpg","UserSelect","/UserSelect.20240901_150500754.jpg","","","-999.99","2.40","-999.99","-999.99","66d4829cf9835f001a809128"
"2024-09-01T15:05:15.787Z","45.9170543","-130.0248167","ASNAP","","admin","","","","","","","","14.22","43.08","-1.9","-4.7","4.47","1524.86","1.26","SciCam","/SciCam.20240901_150515787.jpg","PilotCam","/PilotCam.20240901_150515787.jpg","BrowCam","/BrowCam.20240901_150515787.jpg","UserSelect","/UserSelect.20240901_150515787.jpg","","","-999.99","2.39","-999.99","-999.99","66d482abf9835f001a80912c"
"2024-09-01T15:05:30.821Z","45.9170540","-130.0248167","ASNAP","","admin","","","","","","","","14.22","43.05","-1.9","-4.8","4.47","1524.86","1.26","SciCam","/SciCam.20240901_150530821.jpg","PilotCam","/PilotCam.20240901_150530821.jpg","BrowCam","/BrowCam.20240901_150530821.jpg","UserSelect","/UserSelect.20240901_150530821.jpg","","","-999.99","2.39","-999.99","-999.99","66d482baf9835f001a809130"
"2024-09-01T15:05:45.853Z","45.9170540","-130.0248167","ASNAP","","admin","","","","","","","","14.22","43.05","-2.0","-5.0","4.47","1524.86","1.26","SciCam","/SciCam.20240901_150545853.jpg","PilotCam","/PilotCam.20240901_150545853.jpg","BrowCam","/BrowCam.20240901_150545853.jpg","UserSelect","/UserSelect.20240901_150545853.jpg","","","-999.99","2.45","-999.99","-999.99","66d482c9f9835f001a809134"
"2024-09-01T15:06:00.885Z","45.9170541","-130.0248167","ASNAP","","admin","","","","","","","","14.22","43.06","-2.0","-5.0","4.47","1524.87","1.26","SciCam","/SciCam.20240901_150600885.jpg","PilotCam","/PilotCam.20240901_150600885.jpg","BrowCam","/BrowCam.20240901_150600885.jpg","UserSelect","/UserSelect.20240901_150600885.jpg","","","-999.99","2.52","-999.99","-999.99","66d482d8f9835f001a809138"
"2024-09-01T15:06:15.917Z","45.9170540","-130.0248167","ASNAP","","admin","","","","","","","","14.22","43.05","-1.9","-4.4","4.46","1524.87","1.26","SciCam","/SciCam.20240901_150615917.jpg","PilotCam","/PilotCam.20240901_150615917.jpg","BrowCam","/BrowCam.20240901_150615917.jpg","UserSelect","/UserSelect.20240901_150615917.jpg","","","-999.99","2.29","-999.99","-999.99","66d482e7f9835f001a80913c"
"2024-09-01T15:06:30.948Z","45.9170541","-130.0248168","ASNAP","","admin","","","","","","","","14.21","43.06","-1.9","-3.2","4.44","1524.88","1.20","SciCam","/SciCam.20240901_150630948.jpg","PilotCam","/PilotCam.20240901_150630948.jpg","BrowCam","/BrowCam.20240901_150630948.jpg","UserSelect","/UserSelect.20240901_150630948.jpg","","","-999.99","2.60","-999.99","-999.99","66d482f6f9835f001a809143"
"2024-09-01T15:06:45.973Z","45.9170541","-130.0248167","ASNAP","","admin","","","","","","","","14.22","43.06","-1.9","-3.5","4.44","1524.88","1.20","SciCam","/SciCam.20240901_150645973.jpg","PilotCam","/PilotCam.20240901_150645973.jpg","BrowCam","/BrowCam.20240901_150645973.jpg","UserSelect","/UserSelect.20240901_150645973.jpg","","","-999.99","2.36","-999.99","-999.99","66d48305f9835f001a809148"
"2024-09-01T15:07:01.005Z","45.9170541","-130.0248168","ASNAP","","admin","","","","","","","","14.21","43.06","-1.9","-3.1","4.43","1524.89","1.20","SciCam","/SciCam.20240901_150701005.jpg","PilotCam","/PilotCam.20240901_150701005.jpg","BrowCam","/BrowCam.20240901_150701005.jpg","UserSelect","/UserSelect.20240901_150701005.jpg","","","-999.99","2.53","-999.99","-999.99","66d48315f9835f001a80914c"
"2024-09-01T15:07:16.032Z","45.9170516","-130.0248198","ASNAP","","admin","","","","","","","","13.98","42.78","-0.9","-5.1","9.93","1524.57","1.54","SciCam","/SciCam.20240901_150716032.jpg","PilotCam","/PilotCam.20240901_150716032.jpg","BrowCam","/BrowCam.20240901_150716032.jpg","UserSelect","/UserSelect.20240901_150716032.jpg","","","-999.99","2.45","-999.99","-999.99","66d48324f9835f001a809150"
"2024-09-01T15:07:31.066Z","45.9170501","-130.0248514","ASNAP","","admin","","","","","","","","11.53","42.62","-1.5","-5.3","51.50","1524.02","2.05","SciCam","/SciCam.20240901_150731066.jpg","PilotCam","/PilotCam.20240901_150731066.jpg","BrowCam","/BrowCam.20240901_150731066.jpg","UserSelect","/UserSelect.20240901_150731066.jpg","","","-999.99","2.40","-999.99","-999.99","66d48333f9835f001a809154"
"2024-09-01T15:07:46.095Z","45.9170472","-130.0248367","ASNAP","","admin","","","","","","","","12.67","42.30","-0.0","-5.2","35.96","1523.55","2.47","SciCam","/SciCam.20240901_150746095.jpg","PilotCam","/PilotCam.20240901_150746095.jpg","BrowCam","/BrowCam.20240901_150746095.jpg","UserSelect","/UserSelect.20240901_150746095.jpg","","","-999.99","2.47","-999.99","-999.99","66d48342f9835f001a809158"
"2024-09-01T15:08:01.123Z","45.9170531","-130.0248278","ASNAP","","admin","","","","","","","","13.36","42.95","-1.4","-5.3","28.49","1524.26","1.81","SciCam","/SciCam.20240901_150801123.jpg","PilotCam","/PilotCam.20240901_150801123.jpg","BrowCam","/BrowCam.20240901_150801123.jpg","UserSelect","/UserSelect.20240901_150801123.jpg","","","-999.99","2.48","-999.99","-999.99","66d48351f9835f001a80915c"
"2024-09-01T15:08:16.143Z","45.9170553","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.20","-1.5","-3.3","27.74","1524.91","1.11","SciCam","/SciCam.20240901_150816143.jpg","PilotCam","/PilotCam.20240901_150816143.jpg","BrowCam","/BrowCam.20240901_150816143.jpg","UserSelect","/UserSelect.20240901_150816143.jpg","","","-999.99","2.33","-999.99","-999.99","66d48360f9835f001a809160"
"2024-09-01T15:08:31.172Z","45.9170553","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.20","-1.5","-3.1","27.75","1524.92","1.09","SciCam","/SciCam.20240901_150831172.jpg","PilotCam","/PilotCam.20240901_150831172.jpg","BrowCam","/BrowCam.20240901_150831172.jpg","UserSelect","/UserSelect.20240901_150831172.jpg","","","-999.99","2.29","-999.99","-999.99","66d4836ff9835f001a809164"
"2024-09-01T15:08:46.205Z","45.9170553","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.20","-1.5","-3.0","27.74","1524.92","1.09","SciCam","/SciCam.20240901_150846205.jpg","PilotCam","/PilotCam.20240901_150846205.jpg","BrowCam","/BrowCam.20240901_150846205.jpg","UserSelect","/UserSelect.20240901_150846205.jpg","","","-999.99","2.43","-999.99","-999.99","66d4837ef9835f001a809168"
"2024-09-01T15:09:01.235Z","45.9170553","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.20","-1.5","-3.1","27.74","1524.92","1.09","SciCam","/SciCam.20240901_150901235.jpg","PilotCam","/PilotCam.20240901_150901235.jpg","BrowCam","/BrowCam.20240901_150901235.jpg","UserSelect","/UserSelect.20240901_150901235.jpg","","","-999.99","2.47","-999.99","-999.99","66d4838df9835f001a80916c"
"2024-09-01T15:09:16.269Z","45.9170553","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.20","-1.5","-3.0","27.74","1524.92","1.09","SciCam","/SciCam.20240901_150916269.jpg","PilotCam","/PilotCam.20240901_150916269.jpg","BrowCam","/BrowCam.20240901_150916269.jpg","UserSelect","/UserSelect.20240901_150916269.jpg","","","-999.99","2.53","-999.99","-999.99","66d4839cf9835f001a809170"
"2024-09-01T15:09:24.710Z","45.9170553","-130.0248261","ROV Actions","grabbing CTD to turn it around ","guest","(Port) Manipulator in use","","","","","","","13.49","43.20","-1.5","-3.2","27.74","1524.92","1.11","SciCam","/SciCam.20240901_150924710.jpg","PilotCam","/PilotCam.20240901_150924710.jpg","BrowCam","/BrowCam.20240901_150924710.jpg","UserSelect","/UserSelect.20240901_150924710.jpg","","","-999.99","2.53","-999.99","-999.99","66d483a4f9835f001a809174"
"2024-09-01T15:09:31.288Z","45.9170553","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.20","-1.5","-3.1","27.73","1524.92","1.09","SciCam","/SciCam.20240901_150931288.jpg","PilotCam","/PilotCam.20240901_150931288.jpg","BrowCam","/BrowCam.20240901_150931288.jpg","UserSelect","/UserSelect.20240901_150931288.jpg","","","-999.99","2.42","-999.99","-999.99","66d483abf9835f001a809178"
"2024-09-01T15:09:46.319Z","45.9170552","-130.0248260","ASNAP","","admin","","","","","","","","13.50","43.19","-1.5","-3.3","27.73","1524.92","1.11","SciCam","/SciCam.20240901_150946319.jpg","PilotCam","/PilotCam.20240901_150946319.jpg","BrowCam","/BrowCam.20240901_150946319.jpg","UserSelect","/UserSelect.20240901_150946319.jpg","","","-999.99","2.55","-999.99","-999.99","66d483baf9835f001a80917c"
"2024-09-01T15:10:01.352Z","45.9170552","-130.0248260","ASNAP","","admin","","","","","","","","13.50","43.19","-1.4","-3.0","27.72","1524.92","1.09","SciCam","/SciCam.20240901_151001352.jpg","PilotCam","/PilotCam.20240901_151001352.jpg","BrowCam","/BrowCam.20240901_151001352.jpg","UserSelect","/UserSelect.20240901_151001352.jpg","","","-999.99","2.50","-999.99","-999.99","66d483c9f9835f001a809180"
"2024-09-01T15:10:16.383Z","45.9170552","-130.0248260","ASNAP","","admin","","","","","","","","13.50","43.19","-1.5","-3.1","27.72","1524.93","1.09","SciCam","/SciCam.20240901_151016383.jpg","PilotCam","/PilotCam.20240901_151016383.jpg","BrowCam","/BrowCam.20240901_151016383.jpg","UserSelect","/UserSelect.20240901_151016383.jpg","","","-999.99","2.51","-999.99","-999.99","66d483d8f9835f001a809184"
"2024-09-01T15:10:31.413Z","45.9170552","-130.0248260","ASNAP","","admin","","","","","","","","13.50","43.19","-1.5","-3.1","27.71","1524.93","1.09","SciCam","/SciCam.20240901_151031413.jpg","PilotCam","/PilotCam.20240901_151031413.jpg","BrowCam","/BrowCam.20240901_151031413.jpg","UserSelect","/UserSelect.20240901_151031413.jpg","","","-999.99","2.48","-999.99","-999.99","66d483e7f9835f001a809188"
"2024-09-01T15:10:42.688Z","45.9170552","-130.0248260","ROV Actions","grabbing CTD cable plug","guest","(Port) Manipulator in use","","","","","","","13.50","43.19","-1.5","-3.6","27.71","1524.92","1.13","SciCam","/SciCam.20240901_151042688.jpg","PilotCam","/PilotCam.20240901_151042688.jpg","BrowCam","/BrowCam.20240901_151042688.jpg","UserSelect","/UserSelect.20240901_151042688.jpg","","","-999.99","2.44","-999.99","-999.99","66d483f2f9835f001a80918c"
"2024-09-01T15:10:46.446Z","45.9170553","-130.0248260","ASNAP","","admin","","","","","","","","13.50","43.20","-1.5","-3.3","27.72","1524.92","1.11","SciCam","/SciCam.20240901_151046446.jpg","PilotCam","/PilotCam.20240901_151046446.jpg","BrowCam","/BrowCam.20240901_151046446.jpg","UserSelect","/UserSelect.20240901_151046446.jpg","","","-999.99","2.40","-999.99","-999.99","66d483f6f9835f001a809190"
"2024-09-01T15:11:01.478Z","45.9170552","-130.0248260","ASNAP","","admin","","","","","","","","13.50","43.19","-1.6","-3.6","27.72","1524.92","1.13","SciCam","/SciCam.20240901_151101478.jpg","PilotCam","/PilotCam.20240901_151101478.jpg","BrowCam","/BrowCam.20240901_151101478.jpg","UserSelect","/UserSelect.20240901_151101478.jpg","","","-999.99","2.55","-999.99","-999.99","66d48405f9835f001a809194"
"2024-09-01T15:11:16.512Z","45.9170552","-130.0248260","ASNAP","","admin","","","","","","","","13.50","43.19","-1.5","-3.3","27.71","1524.93","1.11","SciCam","/SciCam.20240901_151116512.jpg","PilotCam","/PilotCam.20240901_151116512.jpg","BrowCam","/BrowCam.20240901_151116512.jpg","UserSelect","/UserSelect.20240901_151116512.jpg","","","-999.99","2.41","-999.99","-999.99","66d48414f9835f001a809198"
"2024-09-01T15:11:31.534Z","45.9170551","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.17","-1.5","-3.3","27.71","1524.93","1.11","SciCam","/SciCam.20240901_151131534.jpg","PilotCam","/PilotCam.20240901_151131534.jpg","BrowCam","/BrowCam.20240901_151131534.jpg","UserSelect","/UserSelect.20240901_151131534.jpg","","","-999.99","2.61","-999.99","-999.99","66d48423f9835f001a80919c"
"2024-09-01T15:11:46.567Z","45.9170551","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.17","-1.5","-3.3","27.70","1524.93","1.11","SciCam","/SciCam.20240901_151146567.jpg","PilotCam","/PilotCam.20240901_151146567.jpg","BrowCam","/BrowCam.20240901_151146567.jpg","UserSelect","/UserSelect.20240901_151146567.jpg","","","-999.99","2.59","-999.99","-999.99","66d48432f9835f001a8091a0"
"2024-09-01T15:12:01.600Z","45.9170551","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.17","-1.5","-3.2","27.70","1524.93","1.11","SciCam","/SciCam.20240901_151201600.jpg","PilotCam","/PilotCam.20240901_151201600.jpg","BrowCam","/BrowCam.20240901_151201600.jpg","UserSelect","/UserSelect.20240901_151201600.jpg","","","-999.99","2.43","-999.99","-999.99","66d48441f9835f001a8091a4"
"2024-09-01T15:12:16.635Z","45.9170550","-130.0248261","ASNAP","","admin","","","","","","","","13.49","43.16","-1.5","-3.4","27.65","1524.93","1.13","SciCam","/SciCam.20240901_151216635.jpg","PilotCam","/PilotCam.20240901_151216635.jpg","BrowCam","/BrowCam.20240901_151216635.jpg","UserSelect","/UserSelect.20240901_151216635.jpg","","","-999.99","2.58","-999.99","-999.99","66d48450f9835f001a8091a8"
"2024-09-01T15:12:31.666Z","45.9170546","-130.0248251","ASNAP","","admin","","","","","","","","13.57","43.12","-1.5","-3.4","27.65","1524.94","1.13","SciCam","/SciCam.20240901_151231666.jpg","PilotCam","/PilotCam.20240901_151231666.jpg","BrowCam","/BrowCam.20240901_151231666.jpg","UserSelect","/UserSelect.20240901_151231666.jpg","","","-999.99","2.57","-999.99","-999.99","66d4845ff9835f001a8091ac"
"2024-09-01T15:12:46.697Z","45.9170545","-130.0248250","ASNAP","","admin","","","","","","","","13.58","43.11","-1.5","-3.3","27.65","1524.94","1.11","SciCam","/SciCam.20240901_151246697.jpg","PilotCam","/PilotCam.20240901_151246697.jpg","BrowCam","/BrowCam.20240901_151246697.jpg","UserSelect","/UserSelect.20240901_151246697.jpg","","","-999.99","2.48","-999.99","-999.99","66d4846ef9835f001a8091b0"
"2024-09-01T15:13:01.728Z","45.9170546","-130.0248250","ASNAP","","admin","","","","","","","","13.58","43.12","-1.5","-3.2","27.65","1524.94","1.09","SciCam","/SciCam.20240901_151301728.jpg","PilotCam","/PilotCam.20240901_151301728.jpg","BrowCam","/BrowCam.20240901_151301728.jpg","UserSelect","/UserSelect.20240901_151301728.jpg","","","-999.99","2.48","-999.99","-999.99","66d4847df9835f001a8091b4"
"2024-09-01T15:13:16.758Z","45.9170546","-130.0248250","ASNAP","","admin","","","","","","","","13.58","43.12","-1.5","-3.1","27.65","1524.94","1.09","SciCam","/SciCam.20240901_151316758.jpg","PilotCam","/PilotCam.20240901_151316758.jpg","BrowCam","/BrowCam.20240901_151316758.jpg","UserSelect","/UserSelect.20240901_151316758.jpg","","","-999.99","2.53","-999.99","-999.99","66d4848cf9835f001a8091b8"
"2024-09-01T15:13:31.779Z","45.9170495","-130.0248207","ASNAP","","admin","","","","","","","","13.91","42.55","-0.9","-6.4","22.90","1524.52","1.63","SciCam","/SciCam.20240901_151331779.jpg","PilotCam","/PilotCam.20240901_151331779.jpg","BrowCam","/BrowCam.20240901_151331779.jpg","UserSelect","/UserSelect.20240901_151331779.jpg","","","-999.99","2.46","-999.99","-999.99","66d4849bf9835f001a8091bc"
"2024-09-01T15:13:46.811Z","45.9170388","-130.0248123","ASNAP","","admin","","","","","","","","14.56","41.36","-0.6","-6.0","17.26","1524.51","1.81","SciCam","/SciCam.20240901_151346811.jpg","PilotCam","/PilotCam.20240901_151346811.jpg","BrowCam","/BrowCam.20240901_151346811.jpg","UserSelect","/UserSelect.20240901_151346811.jpg","","","-999.99","2.44","-999.99","-999.99","66d484aaf9835f001a8091c0"
"2024-09-01T15:14:01.843Z","45.9170411","-130.0247996","ASNAP","","admin","","","","","","","","15.55","41.62","-1.6","-5.8","351.05","1524.34","2.09","SciCam","/SciCam.20240901_151401843.jpg","PilotCam","/PilotCam.20240901_151401843.jpg","BrowCam","/BrowCam.20240901_151401843.jpg","UserSelect","/UserSelect.20240901_151401843.jpg","","","-999.99","2.53","-999.99","-999.99","66d484b9f9835f001a8091c4"
"2024-09-01T15:14:16.875Z","45.9170468","-130.0247952","ASNAP","","admin","","","","","","","","15.89","42.25","-0.2","-2.7","332.84","1524.95","1.30","SciCam","/SciCam.20240901_151416875.jpg","PilotCam","/PilotCam.20240901_151416875.jpg","BrowCam","/BrowCam.20240901_151416875.jpg","UserSelect","/UserSelect.20240901_151416875.jpg","","","-999.99","2.48","-999.99","-999.99","66d484c8f9835f001a8091c8"
"2024-09-01T15:14:31.908Z","45.9170468","-130.0247952","ASNAP","","admin","","","","","","","","15.89","42.25","-0.2","-3.9","332.84","1524.93","1.34","SciCam","/SciCam.20240901_151431908.jpg","PilotCam","/PilotCam.20240901_151431908.jpg","BrowCam","/BrowCam.20240901_151431908.jpg","UserSelect","/UserSelect.20240901_151431908.jpg","","","-999.99","2.41","-999.99","-999.99","66d484d7f9835f001a8091cc"
"2024-09-01T15:14:46.941Z","45.9170469","-130.0247951","ASNAP","","admin","","","","","","","","15.90","42.26","-0.2","-4.0","332.86","1524.93","1.36","SciCam","/SciCam.20240901_151446941.jpg","PilotCam","/PilotCam.20240901_151446941.jpg","BrowCam","/BrowCam.20240901_151446941.jpg","UserSelect","/UserSelect.20240901_151446941.jpg","","","-999.99","2.56","-999.99","-999.99","66d484e6f9835f001a8091d0"
"2024-09-01T15:15:01.961Z","45.9170469","-130.0247951","ASNAP","","admin","","","","","","","","15.90","42.26","-0.2","-3.4","333.21","1524.94","1.34","SciCam","/SciCam.20240901_151501961.jpg","PilotCam","/PilotCam.20240901_151501961.jpg","BrowCam","/BrowCam.20240901_151501961.jpg","UserSelect","/UserSelect.20240901_151501961.jpg","","","-999.99","2.40","-999.99","-999.99","66d484f5f9835f001a8091d4"
"2024-09-01T15:15:16.993Z","45.9170468","-130.0247949","ASNAP","","admin","","","","","","","","15.91","42.25","-0.3","-3.9","333.21","1524.93","1.34","SciCam","/SciCam.20240901_151516993.jpg","PilotCam","/PilotCam.20240901_151516993.jpg","BrowCam","/BrowCam.20240901_151516993.jpg","UserSelect","/UserSelect.20240901_151516993.jpg","","","-999.99","2.59","-999.99","-999.99","66d48504f9835f001a8091d8"
"2024-09-01T15:15:32.023Z","45.9170468","-130.0247949","ASNAP","","admin","","","","","","","","15.91","42.25","-0.3","-4.2","333.21","1524.93","1.36","SciCam","/SciCam.20240901_151532023.jpg","PilotCam","/PilotCam.20240901_151532023.jpg","BrowCam","/BrowCam.20240901_151532023.jpg","UserSelect","/UserSelect.20240901_151532023.jpg","","","-999.99","2.39","-999.99","-999.99","66d48514f9835f001a8091dc"
