Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.type,event_option.filename,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-02T08:47:24.271Z","45.9166632","-130.0250254","ASNAP","","admin","","","","","","","-1.97","-0.39","0.4","-4.6","249.62","370.71","0.58","SciCam","/SciCam.20240902_084724271.jpg","PilotCam","/PilotCam.20240902_084724271.jpg","BrowCam","/BrowCam.20240902_084724271.jpg","UserSelect","/UserSelect.20240902_084724271.jpg","","","-999.99","5.37","-999.99","-999.99","66d57b9cf9835f001a80d93d"
"2024-09-02T08:47:39.305Z","45.9166632","-130.0250254","ASNAP","","admin","","","","","","","-1.97","-0.39","0.5","-4.7","249.55","376.81","0.58","SciCam","/SciCam.20240902_084739305.jpg","PilotCam","/PilotCam.20240902_084739305.jpg","BrowCam","/BrowCam.20240902_084739305.jpg","UserSelect","/UserSelect.20240902_084739305.jpg","","","-999.99","5.27","-999.99","-999.99","66d57babf9835f001a80d941"
"2024-09-02T08:47:54.336Z","45.9166632","-130.0250254","ASNAP","","admin","","","","","","","-1.97","-0.39","0.6","-4.7","249.65","382.95","0.58","SciCam","/SciCam.20240902_084754336.jpg","PilotCam","/PilotCam.20240902_084754336.jpg","BrowCam","/BrowCam.20240902_084754336.jpg","UserSelect","/UserSelect.20240902_084754336.jpg","","","-999.99","5.42","-999.99","-999.99","66d57bbaf9835f001a80d945"
"2024-09-02T08:48:09.368Z","45.9166632","-130.0250254","ASNAP","","admin","","","","","","","-1.97","-0.39","0.5","-4.6","249.64","389.02","0.58","SciCam","/SciCam.20240902_084809368.jpg","PilotCam","/PilotCam.20240902_084809368.jpg","BrowCam","/BrowCam.20240902_084809368.jpg","UserSelect","/UserSelect.20240902_084809368.jpg","","","-999.99","4.87","-999.99","-999.99","66d57bc9f9835f001a80d949"
"2024-09-02T08:48:24.387Z","45.9166632","-130.0250254","ASNAP","","admin","","","","","","","-1.97","-0.38","0.5","-4.7","249.75","395.10","0.58","SciCam","/SciCam.20240902_084824387.jpg","PilotCam","/PilotCam.20240902_084824387.jpg","BrowCam","/BrowCam.20240902_084824387.jpg","UserSelect","/UserSelect.20240902_084824387.jpg","","","-999.99","5.53","-999.99","-999.99","66d57bd8f9835f001a80d94d"
"2024-09-02T08:48:39.420Z","45.9166632","-130.0250254","ASNAP","","admin","","","","","","","-1.97","-0.39","0.5","-4.7","249.64","401.16","0.58","SciCam","/SciCam.20240902_084839420.jpg","PilotCam","/PilotCam.20240902_084839420.jpg","BrowCam","/BrowCam.20240902_084839420.jpg","UserSelect","/UserSelect.20240902_084839420.jpg","","","-999.99","5.41","-999.99","-999.99","66d57be7f9835f001a80d951"
"2024-09-02T08:48:54.450Z","45.9166632","-130.0250254","ASNAP","","admin","","","","","","","-1.97","-0.38","0.5","-4.6","249.79","407.27","0.58","SciCam","/SciCam.20240902_084854450.jpg","PilotCam","/PilotCam.20240902_084854450.jpg","BrowCam","/BrowCam.20240902_084854450.jpg","UserSelect","/UserSelect.20240902_084854450.jpg","","","-999.99","5.67","-999.99","-999.99","66d57bf6f9835f001a80d955"
"2024-09-02T08:49:09.483Z","45.9166631","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.40","0.5","-4.1","249.32","414.30","0.58","SciCam","/SciCam.20240902_084909483.jpg","PilotCam","/PilotCam.20240902_084909483.jpg","BrowCam","/BrowCam.20240902_084909483.jpg","UserSelect","/UserSelect.20240902_084909483.jpg","","","-999.99","5.30","-999.99","-999.99","66d57c05f9835f001a80d959"
"2024-09-02T08:49:24.514Z","45.9166631","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.40","0.7","-3.9","249.40","422.02","0.58","SciCam","/SciCam.20240902_084924514.jpg","PilotCam","/PilotCam.20240902_084924514.jpg","BrowCam","/BrowCam.20240902_084924514.jpg","UserSelect","/UserSelect.20240902_084924514.jpg","","","-999.99","5.22","-999.99","-999.99","66d57c14f9835f001a80d95d"
"2024-09-02T08:49:39.539Z","45.9166630","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.41","0.3","-3.2","249.31","430.48","0.58","SciCam","/SciCam.20240902_084939539.jpg","PilotCam","/PilotCam.20240902_084939539.jpg","BrowCam","/BrowCam.20240902_084939539.jpg","UserSelect","/UserSelect.20240902_084939539.jpg","","","-999.99","5.25","-999.99","-999.99","66d57c23f9835f001a80d961"
"2024-09-02T08:49:54.569Z","45.9166631","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.40","0.0","-3.2","249.46","440.20","0.58","SciCam","/SciCam.20240902_084954569.jpg","PilotCam","/PilotCam.20240902_084954569.jpg","BrowCam","/BrowCam.20240902_084954569.jpg","UserSelect","/UserSelect.20240902_084954569.jpg","","","-999.99","5.06","-999.99","-999.99","66d57c32f9835f001a80d965"
"2024-09-02T08:50:09.601Z","45.9166628","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.43","0.2","-2.7","248.81","449.98","0.58","SciCam","/SciCam.20240902_085009601.jpg","PilotCam","/PilotCam.20240902_085009601.jpg","BrowCam","/BrowCam.20240902_085009601.jpg","UserSelect","/UserSelect.20240902_085009601.jpg","","","-999.99","5.14","-999.99","-999.99","66d57c41f9835f001a80d969"
"2024-09-02T08:50:24.633Z","45.9166629","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.42","0.5","-2.9","249.13","459.62","0.58","SciCam","/SciCam.20240902_085024633.jpg","PilotCam","/PilotCam.20240902_085024633.jpg","BrowCam","/BrowCam.20240902_085024633.jpg","UserSelect","/UserSelect.20240902_085024633.jpg","","","-999.99","5.01","-999.99","-999.99","66d57c50f9835f001a80d96d"
"2024-09-02T08:50:39.665Z","45.9166630","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.41","0.4","-3.2","249.21","469.24","0.58","SciCam","/SciCam.20240902_085039665.jpg","PilotCam","/PilotCam.20240902_085039665.jpg","BrowCam","/BrowCam.20240902_085039665.jpg","UserSelect","/UserSelect.20240902_085039665.jpg","","","-999.99","4.95","-999.99","-999.99","66d57c5ff9835f001a80d971"
"2024-09-02T08:50:54.697Z","45.9166631","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.40","0.4","-2.8","249.51","479.42","0.58","SciCam","/SciCam.20240902_085054697.jpg","PilotCam","/PilotCam.20240902_085054697.jpg","BrowCam","/BrowCam.20240902_085054697.jpg","UserSelect","/UserSelect.20240902_085054697.jpg","","","-999.99","4.97","-999.99","-999.99","66d57c6ef9835f001a80d975"
"2024-09-02T08:51:09.726Z","45.9166629","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.42","0.4","-2.3","249.16","488.51","0.58","SciCam","/SciCam.20240902_085109726.jpg","PilotCam","/PilotCam.20240902_085109726.jpg","BrowCam","/BrowCam.20240902_085109726.jpg","UserSelect","/UserSelect.20240902_085109726.jpg","","","-999.99","4.88","-999.99","-999.99","66d57c7df9835f001a80d979"
