Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.new_watchstander,event_option.milestone,event_option.type,event_option.actions,event_option.filename,event_option.highlights,event_option.nav,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-15T17:38:17.978Z","44.3592422","-124.9649311","ASNAP","","admin","","","","","","","","-30.32","-51.89","-1.0","-5.6","174.83","579.26","2.25","SciCam","/SciCam.20240815_173817978.jpg","PilotCam","/PilotCam.20240815_173817978.jpg","BrowCam","/BrowCam.20240815_173817978.jpg","UserSelect","/UserSelect.20240815_173817978.jpg","","","-999.99","5.03","-999.99","-999.99","66be3d09111b2e001a299086"
"2024-08-15T17:38:33.012Z","44.3592364","-124.9649313","ASNAP","","admin","","","","","","","","-30.34","-52.53","-0.8","-5.6","174.57","579.18","2.41","SciCam","/SciCam.20240815_173833012.jpg","PilotCam","/PilotCam.20240815_173833012.jpg","BrowCam","/BrowCam.20240815_173833012.jpg","UserSelect","/UserSelect.20240815_173833012.jpg","","","-999.99","5.21","-999.99","-999.99","66be3d19111b2e001a29908a"
"2024-08-15T17:38:34.049Z","44.3592364","-124.9649313","Biology Type","","guest","","","Fish","","","","","-30.34","-52.53","-1.1","-5.3","174.61","579.17","2.41","SciCam","/SciCam.20240815_173834049.jpg","PilotCam","/PilotCam.20240815_173834049.jpg","BrowCam","/BrowCam.20240815_173834049.jpg","UserSelect","/UserSelect.20240815_173834049.jpg","","","-999.99","5.19","-999.99","-999.99","66be3d1a111b2e001a29908e"
"2024-08-15T17:38:48.041Z","44.3592315","-124.9649302","ASNAP","","admin","","","","","","","","-30.25","-53.07","-1.1","-5.6","173.92","579.27","2.46","SciCam","/SciCam.20240815_173848041.jpg","PilotCam","/PilotCam.20240815_173848041.jpg","BrowCam","/BrowCam.20240815_173848041.jpg","UserSelect","/UserSelect.20240815_173848041.jpg","","","-999.99","5.20","-999.99","-999.99","66be3d28111b2e001a299092"
"2024-08-15T17:38:57.601Z","44.3592297","-124.9649301","Biology Type","","guest","","","Fish","","","","","-30.24","-53.28","-1.1","-4.9","174.63","579.23","2.54","SciCam","/SciCam.20240815_173857601.jpg","PilotCam","/PilotCam.20240815_173857601.jpg","BrowCam","/BrowCam.20240815_173857601.jpg","UserSelect","/UserSelect.20240815_173857601.jpg","","","-999.99","5.19","-999.99","-999.99","66be3d31111b2e001a299096"
"2024-08-15T17:39:03.060Z","44.3592283","-124.9649306","ASNAP","","admin","","","","","","","","-30.28","-53.43","-0.8","-4.8","169.95","579.19","2.61","SciCam","/SciCam.20240815_173903060.jpg","PilotCam","/PilotCam.20240815_173903060.jpg","BrowCam","/BrowCam.20240815_173903060.jpg","UserSelect","/UserSelect.20240815_173903060.jpg","","","-999.99","5.22","-999.99","-999.99","66be3d37111b2e001a29909a"
"2024-08-15T17:39:18.080Z","44.3592253","-124.9649283","ASNAP","","admin","","","","","","","","-30.10","-53.76","-0.8","-5.4","169.93","579.17","2.79","SciCam","/SciCam.20240815_173918080.jpg","PilotCam","/PilotCam.20240815_173918080.jpg","BrowCam","/BrowCam.20240815_173918080.jpg","UserSelect","/UserSelect.20240815_173918080.jpg","","","-999.99","5.18","-999.99","-999.99","66be3d46111b2e001a29909e"
"2024-08-15T17:39:33.110Z","44.3592236","-124.9649285","ASNAP","","admin","","","","","","","","-30.11","-53.95","-0.9","-5.2","165.04","579.15","2.92","SciCam","/SciCam.20240815_173933110.jpg","PilotCam","/PilotCam.20240815_173933110.jpg","BrowCam","/BrowCam.20240815_173933110.jpg","UserSelect","/UserSelect.20240815_173933110.jpg","","","-999.99","5.33","-999.99","-999.99","66be3d55111b2e001a2990a2"
"2024-08-15T17:39:48.141Z","44.3592227","-124.9649271","ASNAP","","admin","","","","","","","","-30.00","-54.05","-1.2","-4.6","166.25","579.13","3.10","SciCam","/SciCam.20240815_173948141.jpg","PilotCam","/PilotCam.20240815_173948141.jpg","BrowCam","/BrowCam.20240815_173948141.jpg","UserSelect","/UserSelect.20240815_173948141.jpg","","","-999.99","5.21","-999.99","-999.99","66be3d64111b2e001a2990a6"
"2024-08-15T17:39:48.740Z","44.3592227","-124.9649271","Biology Type","","guest","","","Fish","","","","","-30.00","-54.05","-1.2","-4.6","166.25","579.13","3.10","SciCam","/SciCam.20240815_173948740.jpg","PilotCam","/PilotCam.20240815_173948740.jpg","BrowCam","/BrowCam.20240815_173948740.jpg","UserSelect","/UserSelect.20240815_173948740.jpg","","","-999.99","5.21","-999.99","-999.99","66be3d64111b2e001a2990a9"
"2024-08-15T17:40:03.170Z","44.3592227","-124.9649271","ASNAP","","admin","","","","","","","","-30.00","-54.05","-1.1","-4.3","166.57","579.15","3.10","SciCam","/SciCam.20240815_174003170.jpg","PilotCam","/PilotCam.20240815_174003170.jpg","BrowCam","/BrowCam.20240815_174003170.jpg","UserSelect","/UserSelect.20240815_174003170.jpg","","","-999.99","5.12","-999.99","-999.99","66be3d73111b2e001a2990ae"
"2024-08-15T17:40:15.000Z","","","SulisCam","","admin","","","","","sulis_20240815174015.jpg","","","","","","","","","","","","","","","","","","-5.773","-1.296","","","","","66be95b3111b2e001a29b16d"
"2024-08-15T17:40:18.203Z","44.3592227","-124.9649271","ASNAP","","admin","","","","","","","","-30.00","-54.05","-0.7","-4.9","166.01","579.38","3.10","SciCam","/SciCam.20240815_174018203.jpg","PilotCam","/PilotCam.20240815_174018203.jpg","BrowCam","/BrowCam.20240815_174018203.jpg","UserSelect","/UserSelect.20240815_174018203.jpg","","","-999.99","5.29","-999.99","-999.99","66be3d82111b2e001a2990b2"
"2024-08-15T17:40:20.499Z","44.3592227","-124.9649271","FREE_FORM","Ctenophore","guest","","","","","","","","-30.00","-54.05","-1.9","-4.6","165.62","579.50","3.10","SciCam","/SciCam.20240815_174020499.jpg","PilotCam","/PilotCam.20240815_174020499.jpg","BrowCam","/BrowCam.20240815_174020499.jpg","UserSelect","/UserSelect.20240815_174020499.jpg","","","-999.99","5.30","-999.99","-999.99","66be3d84111b2e001a2990b6"
"2024-08-15T17:40:25.733Z","44.3592225","-124.9649277","Biology Type","","guest","","","Seastar","","","","","-30.05","-54.07","-1.1","-5.0","167.02","579.61","2.87","SciCam","/SciCam.20240815_174025733.jpg","PilotCam","/PilotCam.20240815_174025733.jpg","BrowCam","/BrowCam.20240815_174025733.jpg","UserSelect","/UserSelect.20240815_174025733.jpg","","","-999.99","5.19","-999.99","-999.99","66be3d89111b2e001a2990ba"
"2024-08-15T17:40:33.235Z","44.3592225","-124.9649277","ASNAP","","admin","","","","","","","","-30.05","-54.07","-1.4","-5.3","168.21","579.74","2.87","SciCam","/SciCam.20240815_174033235.jpg","PilotCam","/PilotCam.20240815_174033235.jpg","BrowCam","/BrowCam.20240815_174033235.jpg","UserSelect","/UserSelect.20240815_174033235.jpg","","","-999.99","5.32","-999.99","-999.99","66be3d91111b2e001a2990be"
"2024-08-15T17:40:48.266Z","44.3592212","-124.9649181","ASNAP","","admin","","","","","","","","-29.28","-54.22","-1.3","-5.5","148.83","579.97","2.63","SciCam","/SciCam.20240815_174048266.jpg","PilotCam","/PilotCam.20240815_174048266.jpg","BrowCam","/BrowCam.20240815_174048266.jpg","UserSelect","/UserSelect.20240815_174048266.jpg","","","-999.99","5.29","-999.99","-999.99","66be3da0111b2e001a2990c2"
"2024-08-15T17:41:03.287Z","44.3592200","-124.9649178","ASNAP","","admin","","","","","","","","-29.26","-54.35","-0.9","-4.9","150.15","579.48","2.92","SciCam","/SciCam.20240815_174103287.jpg","PilotCam","/PilotCam.20240815_174103287.jpg","BrowCam","/BrowCam.20240815_174103287.jpg","UserSelect","/UserSelect.20240815_174103287.jpg","","","-999.99","5.34","-999.99","-999.99","66be3daf111b2e001a2990c6"
"2024-08-15T17:41:18.317Z","44.3592200","-124.9649178","ASNAP","","admin","","","","","","","","-29.26","-54.35","-1.5","-5.7","149.73","579.05","2.92","SciCam","/SciCam.20240815_174118317.jpg","PilotCam","/PilotCam.20240815_174118317.jpg","BrowCam","/BrowCam.20240815_174118317.jpg","UserSelect","/UserSelect.20240815_174118317.jpg","","","-999.99","5.14","-999.99","-999.99","66be3dbe111b2e001a2990ca"
"2024-08-15T17:41:33.348Z","44.3592104","-124.9649211","ASNAP","","admin","","","","","","","","-29.52","-55.42","-0.7","-5.3","157.93","578.49","4.18","SciCam","/SciCam.20240815_174133348.jpg","PilotCam","/PilotCam.20240815_174133348.jpg","BrowCam","/BrowCam.20240815_174133348.jpg","UserSelect","/UserSelect.20240815_174133348.jpg","","","-999.99","5.23","-999.99","-999.99","66be3dcd111b2e001a2990ce"
"2024-08-15T17:41:48.378Z","44.3592061","-124.9649236","ASNAP","","admin","","","","","","","","-29.72","-55.90","-0.9","-5.1","149.61","579.15","4.00","SciCam","/SciCam.20240815_174148378.jpg","PilotCam","/PilotCam.20240815_174148378.jpg","BrowCam","/BrowCam.20240815_174148378.jpg","UserSelect","/UserSelect.20240815_174148378.jpg","","","-999.99","5.28","-999.99","-999.99","66be3ddc111b2e001a2990d2"
"2024-08-15T17:42:03.006Z","44.3592061","-124.9649236","Biology Type","","guest","","","Fish","","","","","-29.72","-55.90","-0.1","-5.4","145.28","579.63","4.00","SciCam","/SciCam.20240815_174203006.jpg","PilotCam","/PilotCam.20240815_174203006.jpg","BrowCam","/BrowCam.20240815_174203006.jpg","UserSelect","/UserSelect.20240815_174203006.jpg","","","-999.99","5.30","-999.99","-999.99","66be3deb111b2e001a2990d6"
"2024-08-15T17:42:03.403Z","44.3592061","-124.9649236","ASNAP","","admin","","","","","","","","-29.72","-55.90","-0.1","-5.4","145.28","579.63","4.00","SciCam","/SciCam.20240815_174203403.jpg","PilotCam","/PilotCam.20240815_174203403.jpg","BrowCam","/BrowCam.20240815_174203403.jpg","UserSelect","/UserSelect.20240815_174203403.jpg","","","-999.99","5.30","-999.99","-999.99","66be3deb111b2e001a2990d9"
"2024-08-15T17:42:18.426Z","44.3592061","-124.9649236","ASNAP","","admin","","","","","","","","-29.72","-55.90","-1.7","-6.0","83.26","579.13","4.00","SciCam","/SciCam.20240815_174218426.jpg","PilotCam","/PilotCam.20240815_174218426.jpg","BrowCam","/BrowCam.20240815_174218426.jpg","UserSelect","/UserSelect.20240815_174218426.jpg","","","-999.99","5.29","-999.99","-999.99","66be3dfa111b2e001a2990de"
"2024-08-15T17:42:28.916Z","44.3592061","-124.9649236","Biology Type","","guest","","","Fish","","","","","-29.72","-55.90","-1.8","-5.4","81.01","579.17","4.00","SciCam","/SciCam.20240815_174228916.jpg","PilotCam","/PilotCam.20240815_174228916.jpg","BrowCam","/BrowCam.20240815_174228916.jpg","UserSelect","/UserSelect.20240815_174228916.jpg","","","-999.99","5.35","-999.99","-999.99","66be3e04111b2e001a2990e2"
"2024-08-15T17:42:33.456Z","44.3592061","-124.9649236","ASNAP","","admin","","","","","","","","-29.72","-55.90","-1.5","-5.3","88.72","579.55","4.00","SciCam","/SciCam.20240815_174233456.jpg","PilotCam","/PilotCam.20240815_174233456.jpg","BrowCam","/BrowCam.20240815_174233456.jpg","UserSelect","/UserSelect.20240815_174233456.jpg","","","-999.99","5.20","-999.99","-999.99","66be3e09111b2e001a2990e6"
"2024-08-15T17:42:35.491Z","44.3592061","-124.9649236","Biology Type","","guest","","","Fish","","","","","-29.72","-55.90","-0.6","-6.1","89.04","579.64","4.00","SciCam","/SciCam.20240815_174235491.jpg","PilotCam","/PilotCam.20240815_174235491.jpg","BrowCam","/BrowCam.20240815_174235491.jpg","UserSelect","/UserSelect.20240815_174235491.jpg","","","-999.99","5.18","-999.99","-999.99","66be3e0b111b2e001a2990ea"
"2024-08-15T17:42:48.482Z","44.3592260","-124.9648987","ASNAP","","admin","","","","","","","","-27.74","-53.69","-0.6","-5.7","90.31","580.25","2.52","SciCam","/SciCam.20240815_174248482.jpg","PilotCam","/PilotCam.20240815_174248482.jpg","BrowCam","/BrowCam.20240815_174248482.jpg","UserSelect","/UserSelect.20240815_174248482.jpg","","","-999.99","5.31","-999.99","-999.99","66be3e18111b2e001a2990ee"
"2024-08-15T17:43:03.509Z","44.3592281","-124.9648923","ASNAP","","admin","","","","","","","","-27.23","-53.45","-0.7","-6.3","85.08","580.07","2.50","SciCam","/SciCam.20240815_174303509.jpg","PilotCam","/PilotCam.20240815_174303509.jpg","BrowCam","/BrowCam.20240815_174303509.jpg","UserSelect","/UserSelect.20240815_174303509.jpg","","","-999.99","5.19","-999.99","-999.99","66be3e27111b2e001a2990f2"
"2024-08-15T17:43:18.539Z","44.3592289","-124.9648896","ASNAP","","admin","","","","","","","","-27.01","-53.36","-0.8","-5.4","86.00","579.43","2.87","SciCam","/SciCam.20240815_174318539.jpg","PilotCam","/PilotCam.20240815_174318539.jpg","BrowCam","/BrowCam.20240815_174318539.jpg","UserSelect","/UserSelect.20240815_174318539.jpg","","","-999.99","5.07","-999.99","-999.99","66be3e36111b2e001a2990f6"
"2024-08-15T17:43:33.571Z","44.3592314","-124.9648908","ASNAP","","admin","","","","","","","","-27.11","-53.09","0.1","-4.9","84.82","578.00","4.34","SciCam","/SciCam.20240815_174333571.jpg","PilotCam","/PilotCam.20240815_174333571.jpg","BrowCam","/BrowCam.20240815_174333571.jpg","UserSelect","/UserSelect.20240815_174333571.jpg","","","-999.99","5.15","-999.99","-999.99","66be3e45111b2e001a2990fa"
"2024-08-15T17:43:48.603Z","44.3592381","-124.9648969","ASNAP","","admin","","","","","","","","-27.59","-52.34","-1.1","-5.0","108.87","578.52","4.01","SciCam","/SciCam.20240815_174348603.jpg","PilotCam","/PilotCam.20240815_174348603.jpg","BrowCam","/BrowCam.20240815_174348603.jpg","UserSelect","/UserSelect.20240815_174348603.jpg","","","-999.99","5.24","-999.99","-999.99","66be3e54111b2e001a2990fe"
"2024-08-15T17:44:03.635Z","44.3592381","-124.9648969","ASNAP","","admin","","","","","","","","-27.59","-52.34","-0.2","-4.5","112.22","578.89","4.01","SciCam","/SciCam.20240815_174403635.jpg","PilotCam","/PilotCam.20240815_174403635.jpg","BrowCam","/BrowCam.20240815_174403635.jpg","UserSelect","/UserSelect.20240815_174403635.jpg","","","-999.99","5.30","-999.99","-999.99","66be3e63111b2e001a299102"
"2024-08-15T17:44:18.665Z","44.3592381","-124.9648969","ASNAP","","admin","","","","","","","","-27.59","-52.34","0.3","-5.5","111.74","579.42","4.01","SciCam","/SciCam.20240815_174418665.jpg","PilotCam","/PilotCam.20240815_174418665.jpg","BrowCam","/BrowCam.20240815_174418665.jpg","UserSelect","/UserSelect.20240815_174418665.jpg","","","-999.99","5.13","-999.99","-999.99","66be3e72111b2e001a299106"
"2024-08-15T17:44:19.666Z","44.3592381","-124.9648969","Biology Type","","guest","","","Fish","","","","","-27.59","-52.34","0.2","-5.7","110.87","579.49","4.01","SciCam","/SciCam.20240815_174419666.jpg","PilotCam","/PilotCam.20240815_174419666.jpg","BrowCam","/BrowCam.20240815_174419666.jpg","UserSelect","/UserSelect.20240815_174419666.jpg","","","-999.99","5.21","-999.99","-999.99","66be3e73111b2e001a29910a"
"2024-08-15T17:44:33.690Z","44.3592443","-124.9648905","ASNAP","","admin","","","","","","","","-27.08","-51.65","-0.2","-5.6","87.94","579.82","2.65","SciCam","/SciCam.20240815_174433690.jpg","PilotCam","/PilotCam.20240815_174433690.jpg","BrowCam","/BrowCam.20240815_174433690.jpg","UserSelect","/UserSelect.20240815_174433690.jpg","","","-999.99","5.35","-999.99","-999.99","66be3e81111b2e001a29910e"
"2024-08-15T17:44:48.724Z","44.3592450","-124.9648859","ASNAP","","admin","","","","","","","","-26.72","-51.57","1.1","-5.3","86.34","579.80","2.55","SciCam","/SciCam.20240815_174448724.jpg","PilotCam","/PilotCam.20240815_174448724.jpg","BrowCam","/BrowCam.20240815_174448724.jpg","UserSelect","/UserSelect.20240815_174448724.jpg","","","-999.99","5.10","-999.99","-999.99","66be3e90111b2e001a299112"
"2024-08-15T17:45:03.756Z","44.3592435","-124.9648819","ASNAP","","admin","","","","","","","","-26.40","-51.74","-0.0","-4.8","93.15","580.28","2.03","SciCam","/SciCam.20240815_174503756.jpg","PilotCam","/PilotCam.20240815_174503756.jpg","BrowCam","/BrowCam.20240815_174503756.jpg","UserSelect","/UserSelect.20240815_174503756.jpg","","","-999.99","5.20","-999.99","-999.99","66be3e9f111b2e001a299116"
"2024-08-15T17:45:16.159Z","44.3592446","-124.9648807","Problem","camera problem","guest","","","","","","","","-26.30","-51.62","0.8","-5.5","91.87","579.62","2.54","SciCam","/SciCam.20240815_174516159.jpg","PilotCam","/PilotCam.20240815_174516159.jpg","BrowCam","/BrowCam.20240815_174516159.jpg","UserSelect","/UserSelect.20240815_174516159.jpg","","","-999.99","5.24","-999.99","-999.99","66be3eac111b2e001a29911a"
"2024-08-15T17:45:18.788Z","44.3592446","-124.9648807","ASNAP","","admin","","","","","","","","-26.30","-51.62","-0.6","-4.6","91.04","579.55","2.54","SciCam","/SciCam.20240815_174518788.jpg","PilotCam","/PilotCam.20240815_174518788.jpg","BrowCam","/BrowCam.20240815_174518788.jpg","UserSelect","/UserSelect.20240815_174518788.jpg","","","-999.99","5.42","-999.99","-999.99","66be3eae111b2e001a29911e"
"2024-08-15T17:45:33.807Z","44.3592463","-124.9648812","ASNAP","","admin","","","","","","","","-26.34","-51.43","0.1","-5.1","89.29","579.75","2.55","SciCam","/SciCam.20240815_174533807.jpg","PilotCam","/PilotCam.20240815_174533807.jpg","BrowCam","/BrowCam.20240815_174533807.jpg","UserSelect","/UserSelect.20240815_174533807.jpg","","","-999.99","5.24","-999.99","-999.99","66be3ebd111b2e001a299122"
"2024-08-15T17:45:48.834Z","44.3592459","-124.9648818","ASNAP","","admin","","","","","","","","-26.39","-51.48","0.0","-5.1","89.80","579.59","2.67","SciCam","/SciCam.20240815_174548834.jpg","PilotCam","/PilotCam.20240815_174548834.jpg","BrowCam","/BrowCam.20240815_174548834.jpg","UserSelect","/UserSelect.20240815_174548834.jpg","","","-999.99","5.17","-999.99","-999.99","66be3ecc111b2e001a299126"
"2024-08-15T17:46:03.868Z","44.3592458","-124.9648822","ASNAP","","admin","","","","","","","","-26.42","-51.49","0.0","-5.1","89.87","579.67","2.65","SciCam","/SciCam.20240815_174603868.jpg","PilotCam","/PilotCam.20240815_174603868.jpg","UserSelect","/UserSelect.20240815_174603868.jpg","","","","","-999.99","5.31","-999.99","-999.99","66be3edb111b2e001a29912a"
"2024-08-15T17:46:18.900Z","44.3592455","-124.9648822","ASNAP","","admin","","","","","","","","-26.42","-51.52","0.1","-5.0","90.26","579.64","2.68","SciCam","/SciCam.20240815_174618900.jpg","PilotCam","/PilotCam.20240815_174618900.jpg","BrowCam","/BrowCam.20240815_174618900.jpg","UserSelect","/UserSelect.20240815_174618900.jpg","","","-999.99","5.35","-999.99","-999.99","66be3eea111b2e001a29912e"
"2024-08-15T17:46:33.931Z","44.3592455","-124.9648822","ASNAP","","admin","","","","","","","","-26.42","-51.52","0.2","-5.0","90.26","579.65","2.65","SciCam","/SciCam.20240815_174633931.jpg","PilotCam","/PilotCam.20240815_174633931.jpg","BrowCam","/BrowCam.20240815_174633931.jpg","UserSelect","/UserSelect.20240815_174633931.jpg","","","-999.99","5.33","-999.99","-999.99","66be3ef9111b2e001a299132"
"2024-08-15T17:46:48.963Z","44.3592456","-124.9648822","ASNAP","","admin","","","","","","","","-26.42","-51.51","0.0","-5.1","90.21","579.65","2.68","SciCam","/SciCam.20240815_174648963.jpg","PilotCam","/PilotCam.20240815_174648963.jpg","BrowCam","/BrowCam.20240815_174648963.jpg","UserSelect","/UserSelect.20240815_174648963.jpg","","","-999.99","5.34","-999.99","-999.99","66be3f08111b2e001a299136"
"2024-08-15T17:46:58.644Z","44.3592458","-124.9648822","FREE_FORM","camera issue resolved","guest","","","","","","","","-26.42","-51.49","0.2","-5.1","90.26","579.64","2.67","SciCam","/SciCam.20240815_174658644.jpg","PilotCam","/PilotCam.20240815_174658644.jpg","BrowCam","/BrowCam.20240815_174658644.jpg","UserSelect","/UserSelect.20240815_174658644.jpg","","","-999.99","5.36","-999.99","-999.99","66be3f12111b2e001a29913a"
"2024-08-15T17:47:03.994Z","44.3592458","-124.9648822","ASNAP","","admin","","","","","","","","-26.42","-51.49","0.2","-5.1","90.32","579.64","2.67","SciCam","/SciCam.20240815_174703994.jpg","PilotCam","/PilotCam.20240815_174703994.jpg","BrowCam","/BrowCam.20240815_174703994.jpg","UserSelect","/UserSelect.20240815_174703994.jpg","","","-999.99","5.24","-999.99","-999.99","66be3f17111b2e001a29913e"
"2024-08-15T17:47:19.016Z","44.3592459","-124.9648821","ASNAP","","admin","","","","","","","","-26.41","-51.48","0.1","-5.0","90.24","579.64","2.65","SciCam","/SciCam.20240815_174719016.jpg","PilotCam","/PilotCam.20240815_174719016.jpg","BrowCam","/BrowCam.20240815_174719016.jpg","UserSelect","/UserSelect.20240815_174719016.jpg","","","-999.99","5.20","-999.99","-999.99","66be3f27111b2e001a299142"
"2024-08-15T17:47:34.038Z","44.3592458","-124.9648822","ASNAP","","admin","","","","","","","","-26.42","-51.49","0.1","-5.0","90.25","579.65","2.67","SciCam","/SciCam.20240815_174734038.jpg","PilotCam","/PilotCam.20240815_174734038.jpg","BrowCam","/BrowCam.20240815_174734038.jpg","UserSelect","/UserSelect.20240815_174734038.jpg","","","-999.99","5.27","-999.99","-999.99","66be3f36111b2e001a299146"
"2024-08-15T17:47:49.069Z","44.3592457","-124.9648822","ASNAP","","admin","","","","","","","","-26.42","-51.50","0.1","-5.1","90.29","579.65","2.67","SciCam","/SciCam.20240815_174749069.jpg","PilotCam","/PilotCam.20240815_174749069.jpg","BrowCam","/BrowCam.20240815_174749069.jpg","UserSelect","/UserSelect.20240815_174749069.jpg","","","-999.99","5.03","-999.99","-999.99","66be3f45111b2e001a29914a"
"2024-08-15T17:48:04.101Z","44.3592457","-124.9648822","ASNAP","","admin","","","","","","","","-26.42","-51.50","0.1","-5.1","90.24","579.65","2.67","SciCam","/SciCam.20240815_174804101.jpg","PilotCam","/PilotCam.20240815_174804101.jpg","BrowCam","/BrowCam.20240815_174804101.jpg","UserSelect","/UserSelect.20240815_174804101.jpg","","","-999.99","5.29","-999.99","-999.99","66be3f54111b2e001a29914e"
