"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.event_comment","event_option.filename","event_option.milestone","event_option.new_watchstander","event_option.sample_description","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64ec08ae95482d0019b26acc","2023-08-28T02:38:38.766Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","772.690","deg","197.751","ddeg","44.56991121","ddeg","-125.14646594",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_023838766.jpg",,"/BrowCam.20230828_023838766.jpg",,"/UserSelect.20230828_023838766.jpg",,"/SciCam.20230828_023838766.jpg","meters","0.00","meters","772.69","deg","197.61","ddeg","0.1227244","meters","9824599.86","meters","-4938923.60","ddeg","-1.4738136","deg","0.2","deg","-4.2","degC","4.36","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec08cc95482d0019b26ad0","2023-08-28T02:39:08.805Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","772.694","deg","197.752","ddeg","44.56991267","ddeg","-125.14647095",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_023908805.jpg",,"/BrowCam.20230828_023908805.jpg",,"/UserSelect.20230828_023908805.jpg",,"/SciCam.20230828_023908805.jpg","meters","0.00","meters","772.69","deg","197.61","ddeg","0.1227235","meters","9824599.89","meters","-4938923.71","ddeg","-1.4738132","deg","0.2","deg","-4.1","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec08ea95482d0019b26ad4","2023-08-28T02:39:38.825Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","772.699","deg","197.750","ddeg","44.56991407","ddeg","-125.14646932",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_023938825.jpg",,"/BrowCam.20230828_023938825.jpg",,"/UserSelect.20230828_023938825.jpg",,"/SciCam.20230828_023938825.jpg","meters","0.00","meters","772.70","deg","197.60","ddeg","0.1227229","meters","9824599.91","meters","-4938923.77","ddeg","-1.4738129","deg","0.2","deg","-4.1","degC","4.28","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec090895482d0019b26ad8","2023-08-28T02:40:08.850Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","772.704","deg","197.749","ddeg","44.56991804","ddeg","-125.14646844",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024008850.jpg",,"/BrowCam.20230828_024008850.jpg",,"/UserSelect.20230828_024008850.jpg",,"/SciCam.20230828_024008850.jpg","meters","0.00","meters","772.70","deg","197.59","ddeg","0.1227225","meters","9824599.92","meters","-4938923.82","ddeg","-1.4738128","deg","0.2","deg","-4.1","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec091395482d0019b26adc","2023-08-28T02:40:19.638Z","Biology Type","guest","",,,,,,,,"Squid","meters","2.0","meters","772.708","deg","197.749","ddeg","44.56991869","ddeg","-125.14647079",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024019638.jpg",,"/BrowCam.20230828_024019638.jpg",,"/UserSelect.20230828_024019638.jpg",,"/SciCam.20230828_024019638.jpg","meters","0.00","meters","772.71","deg","197.59","ddeg","0.1227225","meters","9824599.93","meters","-4938923.82","ddeg","-1.4738127","deg","0.2","deg","-4.1","degC","4.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec092695482d0019b26ae0","2023-08-28T02:40:38.878Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","772.710","deg","197.749","ddeg","44.56991768","ddeg","-125.14647733",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024038878.jpg",,"/BrowCam.20230828_024038878.jpg",,"/UserSelect.20230828_024038878.jpg",,"/SciCam.20230828_024038878.jpg","meters","0.00","meters","772.71","deg","197.59","ddeg","0.1227222","meters","9824599.93","meters","-4938923.85","ddeg","-1.4738127","deg","0.2","deg","-4.1","degC","4.34","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec092a95482d0019b26ae4","2023-08-28T02:40:42.128Z","FREE_FORM","guest","moving ship",,,,,,,,,"meters","2.0","meters","772.711","deg","197.749","ddeg","44.56991698","ddeg","-125.14647932",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024042128.jpg",,"/BrowCam.20230828_024042128.jpg",,"/UserSelect.20230828_024042128.jpg",,"/SciCam.20230828_024042128.jpg","meters","0.00","meters","772.71","deg","197.59","ddeg","0.1227222","meters","9824599.93","meters","-4938923.85","ddeg","-1.4738127","deg","0.2","deg","-4.1","degC","4.36","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec094495482d0019b26ae8","2023-08-28T02:41:08.923Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","772.713","deg","197.738","ddeg","44.56991133","ddeg","-125.14648683",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024108923.jpg",,"/BrowCam.20230828_024108923.jpg",,"/UserSelect.20230828_024108923.jpg",,"/SciCam.20230828_024108923.jpg","meters","0.00","meters","772.71","deg","197.58","ddeg","0.1227217","meters","9824599.95","meters","-4938923.90","ddeg","-1.4738124","deg","0.2","deg","-4.2","degC","4.28","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec096295482d0019b26aec","2023-08-28T02:41:38.967Z","ASNAP","admin","",,,,,,,,,"meters","2.4","meters","772.357","deg","198.452","ddeg","44.56992638","ddeg","-125.14647574",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024138967.jpg",,"/BrowCam.20230828_024138967.jpg",,"/UserSelect.20230828_024138967.jpg",,"/SciCam.20230828_024138967.jpg","meters","0.00","meters","772.39","deg","198.23","ddeg","0.1227223","meters","9824599.99","meters","-4938923.84","ddeg","-1.4738119","deg","-5.2","deg","1.7","degC","4.28","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec096c95482d0019b26af0","2023-08-28T02:41:48.935Z","ROV Actions","guest","undervator","Unlatching from",,,,,,,,"meters","3.4","meters","771.325","deg","201.198","ddeg","44.56993815","ddeg","-125.14647166",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024148935.jpg",,"/BrowCam.20230828_024148935.jpg",,"/UserSelect.20230828_024148935.jpg",,"/SciCam.20230828_024148935.jpg","meters","0.00","meters","771.32","deg","200.99","ddeg","0.1227354","meters","9824599.83","meters","-4938922.38","ddeg","-1.4738139","deg","-2.5","deg","-1.5","degC","4.43","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec098195482d0019b26af4","2023-08-28T02:42:09.013Z","ASNAP","admin","",,,,,,,,,"meters","6.3","meters","768.665","deg","206.965","ddeg","44.56996889","ddeg","-125.14646985",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024209013.jpg",,"/BrowCam.20230828_024209013.jpg",,"/UserSelect.20230828_024209013.jpg",,"/SciCam.20230828_024209013.jpg","meters","0.00","meters","768.71","deg","202.64","ddeg","0.1227700","meters","9824600.64","meters","-4938918.54","ddeg","-1.4738037","deg","-3.3","deg","-0.9","degC","4.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec099f95482d0019b26af8","2023-08-28T02:42:39.082Z","ASNAP","admin","",,,,,,,,,"meters","5.7","meters","769.345","deg","224.483","ddeg","44.56999160","ddeg","-125.14652124",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024239082.jpg",,"/BrowCam.20230828_024239082.jpg",,"/UserSelect.20230828_024239082.jpg",,"/SciCam.20230828_024239082.jpg","meters","0.00","meters","769.26","deg","224.35","ddeg","0.1227873","meters","9824597.78","meters","-4938916.62","ddeg","-1.4738397","deg","-2.6","deg","-0.3","degC","4.31","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec09bd95482d0019b26afc","2023-08-28T02:43:09.102Z","ASNAP","admin","",,,,,,,,,"meters","3.9","meters","769.869","deg","220.788","ddeg","44.56998830","ddeg","-125.14659969",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024309102.jpg",,"/BrowCam.20230828_024309102.jpg",,"/UserSelect.20230828_024309102.jpg",,"/SciCam.20230828_024309102.jpg","meters","0.00","meters","769.86","deg","220.28","ddeg","0.1227847","meters","9824592.81","meters","-4938916.90","ddeg","-1.4739023","deg","-2.2","deg","-0.8","degC","3.80","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec09d795482d0019b26b00","2023-08-28T02:43:35.795Z","Biology Type","guest","rockfish",,,,,,,,"Fish","meters","3.8","meters","770.025","deg","180.521","ddeg","44.56995270","ddeg","-125.14663869",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024335795.jpg",,"/BrowCam.20230828_024335795.jpg",,"/UserSelect.20230828_024335795.jpg",,"/SciCam.20230828_024335795.jpg","meters","0.00","meters","770.03","deg","180.26","ddeg","0.1227471","meters","9824590.83","meters","-4938921.08","ddeg","-1.4739272","deg","-2.8","deg","-1.3","degC","4.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec09db95482d0019b26b04","2023-08-28T02:43:39.124Z","ASNAP","admin","",,,,,,,,,"meters","3.7","meters","770.182","deg","165.242","ddeg","44.56994606","ddeg","-125.14663878",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024339124.jpg",,"/BrowCam.20230828_024339124.jpg",,"/UserSelect.20230828_024339124.jpg",,"/SciCam.20230828_024339124.jpg","meters","0.00","meters","770.17","deg","167.28","ddeg","0.1227424","meters","9824590.90","meters","-4938921.60","ddeg","-1.4739263","deg","-3.0","deg","-1.0","degC","4.35","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec09f995482d0019b26b08","2023-08-28T02:44:09.194Z","ASNAP","admin","",,,,,,,,,"meters","2.3","meters","771.486","deg","168.924","ddeg","44.56990707","ddeg","-125.14660887",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024409194.jpg",,"/BrowCam.20230828_024409194.jpg",,"/UserSelect.20230828_024409194.jpg",,"/SciCam.20230828_024409194.jpg","meters","0.00","meters","771.59","deg","168.52","ddeg","0.1227118","meters","9824592.22","meters","-4938925.01","ddeg","-1.4739097","deg","-3.0","deg","-0.8","degC","4.27","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0a1795482d0019b26b0c","2023-08-28T02:44:39.273Z","ASNAP","admin","",,,,,,,,,"meters","2.9","meters","771.483","deg","217.671","ddeg","44.56987647","ddeg","-125.14658918",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024439273.jpg",,"/BrowCam.20230828_024439273.jpg",,"/UserSelect.20230828_024439273.jpg",,"/SciCam.20230828_024439273.jpg","meters","0.00","meters","771.50","deg","217.46","ddeg","0.1226660","meters","9824592.72","meters","-4938930.09","ddeg","-1.4739034","deg","-3.0","deg","-0.3","degC","4.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0a3595482d0019b26b10","2023-08-28T02:45:09.325Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","772.453","deg","227.815","ddeg","44.56986599","ddeg","-125.14657509",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024509325.jpg",,"/BrowCam.20230828_024509325.jpg",,"/UserSelect.20230828_024509325.jpg",,"/SciCam.20230828_024509325.jpg","meters","0.00","meters","772.47","deg","227.61","ddeg","0.1226541","meters","9824592.45","meters","-4938931.42","ddeg","-1.4739068","deg","-2.8","deg","-0.5","degC","4.29","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0a4895482d0019b26b14","2023-08-28T02:45:28.902Z","Biology Type","guest","",,,,,,,,"Hagfish","meters","2.0","meters","772.296","deg","282.043","ddeg","44.56986890","ddeg","-125.14656559",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024528902.jpg",,"/BrowCam.20230828_024528902.jpg",,"/UserSelect.20230828_024528902.jpg",,"/SciCam.20230828_024528902.jpg","meters","0.00","meters","772.30","deg","281.83","ddeg","0.1226447","meters","9824592.55","meters","-4938932.46","ddeg","-1.4739056","deg","-3.4","deg","0.0","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0a4d95482d0019b26b18","2023-08-28T02:45:33.355Z","Biology Type","guest","several rockfish",,,,,,,,"Fish","meters","1.8","meters","772.364","deg","292.574","ddeg","44.56987093","ddeg","-125.14656845",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024533355.jpg",,"/BrowCam.20230828_024533355.jpg",,"/UserSelect.20230828_024533355.jpg",,"/SciCam.20230828_024533355.jpg","meters","0.00","meters","772.36","deg","292.34","ddeg","0.1226479","meters","9824592.27","meters","-4938932.11","ddeg","-1.4739091","deg","-3.7","deg","0.1","degC","4.09","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0a5395482d0019b26b1c","2023-08-28T02:45:39.378Z","ASNAP","admin","",,,,,,,,,"meters","1.9","meters","772.356","deg","288.893","ddeg","44.56987416","ddeg","-125.14657658",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024539378.jpg",,"/BrowCam.20230828_024539378.jpg",,"/UserSelect.20230828_024539378.jpg",,"/SciCam.20230828_024539378.jpg","meters","0.00","meters","772.37","deg","288.64","ddeg","0.1226550","meters","9824591.98","meters","-4938931.32","ddeg","-1.4739128","deg","-3.4","deg","0.0","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0a7195482d0019b26b20","2023-08-28T02:46:09.442Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","772.262","deg","262.592","ddeg","44.56989560","ddeg","-125.14667275",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024609442.jpg",,"/BrowCam.20230828_024609442.jpg",,"/UserSelect.20230828_024609442.jpg",,"/SciCam.20230828_024609442.jpg","meters","0.00","meters","772.26","deg","262.22","ddeg","0.1226857","meters","9824586.72","meters","-4938927.90","ddeg","-1.4739790","deg","-3.1","deg","-0.2","degC","4.12","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0a8f95482d0019b26b24","2023-08-28T02:46:39.472Z","ASNAP","admin","",,,,,,,,,"meters","2.0","meters","772.189","deg","256.243","ddeg","44.56991154","ddeg","-125.14673366",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024639472.jpg",,"/BrowCam.20230828_024639472.jpg",,"/UserSelect.20230828_024639472.jpg",,"/SciCam.20230828_024639472.jpg","meters","0.00","meters","772.18","deg","255.90","ddeg","0.1226969","meters","9824584.13","meters","-4938926.66","ddeg","-1.4740116","deg","-3.5","deg","0.3","degC","4.51","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0aad95482d0019b26b28","2023-08-28T02:47:09.541Z","ASNAP","admin","",,,,,,,,,"meters","1.8","meters","772.211","deg","274.530","ddeg","44.56990417","ddeg","-125.14671849",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024709541.jpg",,"/BrowCam.20230828_024709541.jpg",,"/UserSelect.20230828_024709541.jpg",,"/SciCam.20230828_024709541.jpg","meters","0.00","meters","772.20","deg","274.28","ddeg","0.1226918","meters","9824584.66","meters","-4938927.23","ddeg","-1.4740049","deg","-3.6","deg","-1.5","degC","4.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0acb95482d0019b26b2c","2023-08-28T02:47:39.583Z","ASNAP","admin","",,,,,,,,,"meters","2.1","meters","772.373","deg","319.895","ddeg","44.56987177","ddeg","-125.14673609",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024739583.jpg",,"/BrowCam.20230828_024739583.jpg",,"/UserSelect.20230828_024739583.jpg",,"/SciCam.20230828_024739583.jpg","meters","0.00","meters","772.37","deg","319.67","ddeg","0.1226619","meters","9824581.81","meters","-4938930.55","ddeg","-1.4740408","deg","-3.7","deg","0.0","degC","4.09","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0ae995482d0019b26b30","2023-08-28T02:48:09.606Z","ASNAP","admin","",,,,,,,,,"meters","1.1","meters","772.954","deg","15.166","ddeg","44.56985808","ddeg","-125.14677518",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024809606.jpg",,"/BrowCam.20230828_024809606.jpg",,"/UserSelect.20230828_024809606.jpg",,"/SciCam.20230828_024809606.jpg","meters","0.00","meters","772.95","deg","14.93","ddeg","0.1226685","meters","9824579.78","meters","-4938929.82","ddeg","-1.4740663","deg","-4.0","deg","-0.5","degC","4.23","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0b0795482d0019b26b34","2023-08-28T02:48:39.624Z","ASNAP","admin","",,,,,,,,,"meters","0.8","meters","773.047","deg","90.183","ddeg","44.56987220","ddeg","-125.14681827",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024839624.jpg",,"/BrowCam.20230828_024839624.jpg",,"/UserSelect.20230828_024839624.jpg",,"/SciCam.20230828_024839624.jpg","meters","0.00","meters","773.05","deg","89.89","ddeg","0.1226975","meters","9824577.89","meters","-4938926.59","ddeg","-1.4740901","deg","-3.6","deg","-0.9","degC","4.30","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0b2395482d0019b26b38","2023-08-28T02:49:07.560Z","Biology Type","guest","",,,,,,,,"Seastar","meters","1.6","meters","772.484","deg","90.813","ddeg","44.56990505","ddeg","-125.14682614",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024907560.jpg",,"/BrowCam.20230828_024907560.jpg",,"/UserSelect.20230828_024907560.jpg",,"/SciCam.20230828_024907560.jpg","meters","0.00","meters","772.48","deg","90.53","ddeg","0.1227297","meters","9824578.15","meters","-4938923.02","ddeg","-1.4740868","deg","-3.1","deg","-1.3","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0b2595482d0019b26b3c","2023-08-28T02:49:09.650Z","ASNAP","admin","",,,,,,,,,"meters","1.7","meters","772.414","deg","88.698","ddeg","44.56990700","ddeg","-125.14682558",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024909650.jpg",,"/BrowCam.20230828_024909650.jpg",,"/UserSelect.20230828_024909650.jpg",,"/SciCam.20230828_024909650.jpg","meters","0.00","meters","772.42","deg","88.43","ddeg","0.1227286","meters","9824578.10","meters","-4938923.14","ddeg","-1.4740875","deg","-3.9","deg","-1.7","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0b4395482d0019b26b40","2023-08-28T02:49:39.694Z","ASNAP","admin","",,,,,,,,,"meters","2.3","meters","772.143","deg","69.556","ddeg","44.56992725","ddeg","-125.14682316",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_024939694.jpg",,"/BrowCam.20230828_024939694.jpg",,"/UserSelect.20230828_024939694.jpg",,"/SciCam.20230828_024939694.jpg","meters","0.00","meters","772.14","deg","69.30","ddeg","0.1227559","meters","9824577.85","meters","-4938920.10","ddeg","-1.4740906","deg","-3.8","deg","-0.8","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0b6195482d0019b26b44","2023-08-28T02:50:09.733Z","ASNAP","admin","",,,,,,,,,"meters","3.5","meters","770.846","deg","67.216","ddeg","44.56992489","ddeg","-125.14681614",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_025009733.jpg",,"/BrowCam.20230828_025009733.jpg",,"/UserSelect.20230828_025009733.jpg",,"/SciCam.20230828_025009733.jpg","meters","0.00","meters","770.84","deg","67.02","ddeg","0.1227491","meters","9824578.19","meters","-4938920.86","ddeg","-1.4740863","deg","-3.9","deg","-1.1","degC","4.43","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec0b7f95482d0019b26b48","2023-08-28T02:50:39.754Z","ASNAP","admin","",,,,,,,,,"meters","2.9","meters","771.664","deg","68.228","ddeg","44.56990045","ddeg","-125.14675968",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_025039754.jpg",,"/BrowCam.20230828_025039754.jpg",,"/UserSelect.20230828_025039754.jpg",,"/SciCam.20230828_025039754.jpg","meters","0.00","meters","771.67","deg","68.08","ddeg","0.1227230","meters","9824581.41","meters","-4938923.76","ddeg","-1.4740458","deg","-4.0","deg","-1.4","degC","4.18","degC","-999.99","degC","-999.99","degC","-999.99"
